komentar,komentar_bersih,label_final,alasan_label
Yg jelas blunder nya PK menurunkan formasi saat lawan AS.,blunder pk turun formasi lawan as,negatif,Menyebut blunder Patrick dalam formasi lawan Arab Saudi.
"Intinya gini, Shin Tae-yong >>> sirkel Belanda. Coach Shin itu 3 in 1, dari sini gw sadar iwan bule jauh lebih baik daripada ET milih pelatih asal²an.",inti gin shin taeyong sirkel belanda coach shin in sadar iwan bule et milih pelatih asal,negatif,Mengkritik sirkel Belanda dan keputusan Erick Thohir.
"Sorry ya menurut pandangan saya, Sepakbola Indonesia itu yang kacau di federasi nya, selalu di campur aduk dengan politik. Jadi sekalipun Pep Guardiola atau Jose Mourinho yang latih hasilnya akan tetap sama. Kalau ingin maju perhatikan beberapa aspek di dalam olahraga itu sendiri. 1. Kedewasaan suporter 2. Jangan campur aduk sepakbola dan politik. 3. Genjot bibit muda Indonesia dari dini. 4. Sikat habis mafia bola, terutama di Liga 1. Intinya kalau terus pengurusan federasi seperti ini, sampai kapanpun Sepakbola Indonesia bakal seperti ini. Jangan kan piala dunia, juara piala asia pun akan terasa sulit.",sorry ya pandang sepakbola indonesia kacau federasi campur aduk politik pep guardiola jose mourinho latih hasil maju perhati aspek olahraga dewasa suporter campur aduk sepakbola politik genjot bibit muda indonesia sikat habis mafia bola liga inti urus federasi sepakbola indonesia piala dunia juara piala asia sulit,negatif,Kritik terhadap federasi yang dianggap kacau dan politis.
Jude Bellingham trent Alexander Arnold,jude bellingham trent alexander arnold,netral,Hanya menyebut nama pemain tanpa opini jelas.
Alasan sty dipecat krn kendala bahasa.. ini bhasanya hampir menir semua tetep gagal jga....,alas sty pecat kendala bahasa bhasanya menir tetep gagal jga,negatif,Menyindir alasan pemecatan STY soal bahasa tetapi tetap gagal.
"jangankan si Kluivert, seorang Carlo Ancelotti pun pasti akan di hujat oleh netizen jika gagal menukangi timnas 😂",si kluivert carlo ancelotti hujat netizen gagal tukang timnas,netral,Komentar umum bahwa pelatih mana pun akan dihujat jika gagal.
"dari awal video mengarah ke pro ET dan PK, buzzer?",video arah pro et pk buzzer,negatif,Menuduh video mengarah pro Erick Thohir/Patrick atau buzzer.
"""Yang insyaallah akan menjadi bahan bakar neraka"". 😅😂🤣",insyaallah bahan bakar neraka,netral,Hanya kutipan/bercandaan tanpa opini jelas terhadap Timnas.
Udahan ah maen king2annya 😅😅😅😅,udahan ah maen king annya,negatif,Sindiran negatif terhadap situasi yang disebut main king-kingan.
"Tiap hari makin banyak aja orang bahas ρυℓαυωιɴ, gue makin bingung sumpah.",orang bahas bingung sumpah,netral,Komentar spam/istilah Pulauwin tanpa opini Timnas.
"Gua si lebih milih Alex pastoor yg jdi pelatih timnas, karena rekam jejaknya yg cukup menjanjikan.. dia bawa klub kecil liga Belanda promosi ke eradivisie/liga utama Belanda",si milih alex pastoor pelatih timnas rekam jejak janji bawa klub liga belanda promosi eradivisieliga utama belanda,positif,Memberi dukungan/usulan positif untuk Alex Pastoor sebagai pelatih.
"intinya pokoknya sudah CAIRRRRRR......buat ytta ya😅 kondisinya mirip banget kok sama pas Piala AFF 2010 lalu saat timnas sudah diambang juara tiba2 ""U know lah...""",inti pokok cairrrrrrbuat ytta ya kondisi piala aff timnas ambang juara know,negatif,Sindiran adanya kepentingan uang/mafia seperti pengalaman sebelumnya.
Apakah setelah gagal lolos ke WC 2026 pemain diaspora kita ikut hengkang juga?,gagal lolos wc pemain diaspora hengkang,netral,Pertanyaan tentang masa depan pemain diaspora.
Kalau mau dibilang Salah siapa Salah pelatih loh iya dong pelatih yang ngasih taktik pemain yang ikut aja salah pasti ada harus ditanggung bareng-bareng lah nggak bisa kita salahkan dari satu pihak cuma kesalahan terbesarnya ada di plat di kenapa ya paling besar Waktu lawan Arab lah lihat itu ngawur sekali posisi pemain skema tidak berjalan kalah Lini Tengah Lini belakang gampang ditembus fase-fase penting seperti ini lu jangan eksperimen kecuali uji coba baru loh bule eksperimen Terserah mau Emil audero dipasang di sebagai striker misalkan itu terserah namanya itu uji coba uji dan mencoba untuk mematangkan taktik dan skema kalau sudah ada di fase seperti ini Harusnya kan tidak ya kan Oke deh nggak apa-apa kalau kita kalah lawan Arab tapi mainnya bagus itu tidak masalah lihat aja kemarin Mainnya gimana terus ada orang yang bilang Patrick kan belum tahu Halo tim ini sudah dibangun 5 tahun oleh pelatih sebelumnya masa iya kita harus butuh proses lagi kalau memang iya kita butuh proses lagi Kenapa tidak mempertahankan pelatih yang lama Iya dong logikanya kan begitu Nah ini ganti pelatih tujuannya buat apa sekarang kita nggak butuh proses butuhnya apa ya hasil dong kalau taktiknya eksperimen dan berhasil tidak masalah ini udah tahu pertandingan penting Bukan saatnya mencoba-coba Mala eksperimen dan gagal pula Nah sekarang gimana federasi tinggal kita tunggu aja respon mereka ini kritikan mudah-mudahan ada yang mendengar ya,bilang salah salah pelatih loh iya pelatih ngasih taktik pemain salah tanggung barengbareng salah salah besar plat ya lawan arab lihat ngawur posisi pemain skema jalan kalah lini lini gampang tembus fasefase eksperimen kecuali uji coba loh bule eksperimen serah emil audero pasang striker serah nama uji coba uji coba matang taktik skema fase ya oke apaapa kalah lawan arab main bagus lihat kemarin main gimana orang bilang patrick halo tim bangun pelatih iya butuh proses iya butuh proses tahan pelatih iya logika ganti pelatih tuju butuh proses butuh ya hasil taktik eksperimen hasil udah tanding mencobacoba mala eksperimen gagal gimana federasi tinggal tunggu respon kritik mudahmudahan dengar ya,negatif,Menilai kesalahan terbesar ada pada pelatih/taktik.
Eric orang paling salah atas ke gagalan ini,eric orang salah gagal,negatif,Menyalahkan Erick atas kegagalan Timnas.
"Ngga usah di sesali mungkin ini sdah jalan nya timnas, dari sini kita bisa belajar klo ke gagalan itu tdak akan selama nya, yg penting skarang kita trus dukung timnas...",ngga sesal sdah jalan timnas ajar gagal tdak skarang dukung timnas,positif,Mengajak menerima kegagalan dan tetap mendukung Timnas.
Kalau pastoor jadi pelatih timnas cocok nggak?,pastoor pelatih timnas cocok,netral,Pertanyaan tentang kecocokan Pastoor sebagai pelatih.
Njir...campur aduh pilu sedih merinding....gara2 keputusan tololll😢😢😢,njircampur aduh pilu sedih merindinggara putus tololll,negatif,Ekspresi sedih dan kecewa akibat keputusan yang dianggap bodoh.
"Patrik Kluivert ini kambing hitamnya para mafia tapi lebih ke pemain liga tarkam yang dimainkan. Seandainya pemain seperti Bekham putra demit, Klok kocok dan Sayuran Sayuri bisa bermain bola tentu laga lawan Arab bakal jadi kemenangan mudah. Semua gol Arab tercipta dari kesalahan ketiga pemain bobrok tersebut. Padahal team Arab itu sudah ketar-ketir lawan timnas. Memainkan pemain kelas tarkam sangat beresiko mengingat passing, dribling dan positioning mereka buruk.",patrik kluivert kambing hitam mafia pemain liga tarkam main anda pemain bekham putra demit klok kocok sayur sayur main bola laga lawan arab menang mudah gol arab cipta salah tiga pemain bobrok team arab ketarketir lawan timnas main pemain kelas tarkam resiko passing dribling positioning buruk,negatif,"Kritik keras kepada Patrick, pemain, dan pihak terkait."
Pk wajib out,pk wajib out,negatif,Menuntut Patrick keluar.
Nih orang-orang ngomong “udah nyoba ρυℓαυωιɴ belum?” kayak nyuruh nyobain minuman baru 😭,orangorang ngomong udah nyoba nyuruh nyobain minum,netral,Komentar spam/istilah Pulauwin tanpa opini Timnas.
"Kesalahan dalam kegagalan timnas Senior tidak lain dan tidak bukan adalah Ketumnya sendiri, kesalahanya adalah kenapa mengganti pelatih di tengah"" Kualifikasi pada round 3 dan kenapa tidak di selesaikan sampai round 4/ round terakhir itulah sebenarnya letak kesalahanya .... ET itu secara tidak langsung adalah penghianat bangsa yg mengecewakan seluruh rakyat Indonesia dan para pemain timnas, makanya klo sudah begitu agar fans Garuda secara perlahan kemarahan fans reda secara pelan"" ya satu""nya jalan ketumnya di ganti saja alias turun dari kursi Ketum, karena sy rasa banyak orang selai ET masih banyak yg baik yg bisa menjadi ketum PSSI",salah gagal timnas senior tum kesalahanya ganti pelatih kualifikasi round selesai round round letak kesalahanya et langsung penghianat bangsa kecewa rakyat indonesia pemain timnas fans garuda perlahan marah fans reda pelan ya satu jalan tum ganti alias turun kursi tum sy orang selai et tum pssi,negatif,Menyalahkan ketua PSSI atas pergantian pelatih di tengah kualifikasi.
"Dimana bandit itu ya, apa jngan² mereka GK nonton",mana bandit ya jngan nonton,negatif,Komentar bernada tuduhan/sindiran tentang bandit.
"padahal tinggal selangkah lagi tapi 280 juta rakyat konoha dihancurkan manajer,pelatih ,mafia dan pssi untuk mimpi itu, sia2 naturalisasi pemain2 abroad",tinggal selang juta rakyat konoha hancur manajerpelatih mafia pssi mimpi sia naturalisasi pemain abroad,negatif,Kekecewaan karena mimpi rakyat dihancurkan manajer/pelatih/mafia/PSSI.
