komentar,komentar_bersih,label_final,alasan_label
Kasih julukan dong min buat peristiwa ini yaitu The agony of jeddah,kasih juluk peristiwa the agony of jeddah,netral,Usulan julukan peristiwa tanpa opini yang jelas.
TERIMA KASIH MARSELINO FERDINAN PAHLAWAN TIMNAS YG SUDAH MEMBAWA INDONESIA MELANGKAH JAUH SAMPAI KE ROUND 4. JASA MU AKAN SELALU KAMI KENANG SAMPAI KE ANAK CUCU,terima kasih marselino ferdinan pahlawan timnas bawa indonesia lang round jasa mu kenang anak cucu,positif,Ucapan terima kasih dan apresiasi kepada Marselino/Timnas.
Hampir ke piala dunia imbangi Irak,piala dunia imbang irak,netral,Pernyataan singkat tentang hampir ke Piala Dunia dan imbang Irak.
1:12 kambing hitam,kambing hitam,negatif,Komentar kambing hitam menunjukkan nuansa menyalahkan.
"Pake pelatih Belanda diharapkan biar lgsg ngeklik dgn pemain diaspora, trnyata GK semudah itu 😅",pake pelatih belanda harap biar lgsg ngeklik pemain diaspora trnyata mudah,negatif,Menyatakan ekspektasi terhadap pelatih Belanda tidak sesuai kenyataan.
( towel masalah besar untuk sepak bola nasional Indonesia),towel sepak bola nasional indonesia,negatif,Mengkritik Towel sebagai masalah sepak bola nasional.
"Selamat buat patrick dan tohir, sdh sukses mengukir kekecewaan di hati rakyat Indonesia, kekecewaan dn ksdihan ini tk akan dapan terhapuskan meski tergerus waktu.",selamat patrick tohir sdh sukses ukir kecewa hati rakyat indonesia kecewa dn ksdihan tk dap hapus gerus,negatif,Sarkasme dan kekecewaan kepada Patrick dan Erick Thohir.
Dejavu 2010 terulang lagi,dejavu ulang,negatif,Mengaitkan kegagalan dengan deja vu kegagalan 2010.
Para pemain sdh berjuang maximal..jangan saling menghujat Kambing hitam di buang aja kelaut Yg salah pasti pelatih yg harus bertanggung jawab.. Apapun itu pelatih yg bertanggung jawab Sdh jangan saling menyalahkan...blm waktunya indonesia masuk piala dunia,pemain sdh juang maximaljangan hujat kambing hitam buang laut salah pelatih tanggung apa pelatih tanggung sdh menyalahkanblm indonesia masuk piala dunia,negatif,Mengkritik pelatih sebagai pihak yang harus bertanggung jawab.
Sumpah serappah,sumpah serappah,negatif,Ekspresi sumpah serapah/kemarahan.
masih ga ikhlas yaallah kita ga lolos,ikhlas yaallah lolos,negatif,Belum ikhlas karena Indonesia tidak lolos.
Punya dosa apa sih Indonesia sampai punya pelatih sekelas Patrick Kluivert😢💔,dosa indonesia pelatih kelas patrick kluivert,negatif,Kritik keras terhadap kualitas Patrick Kluivert sebagai pelatih.
Sudah ku duga sebelumnya 🙏🙏🙏,ku duga,negatif,Menunjukkan dugaan negatif bahwa kegagalan sudah diprediksi.
Indonesia lg bersedih 😭😭 sang Garuda gagal terbang di kanca dunia 😭😭,indonesia lg sedih sang garuda gagal terbang kanca dunia,negatif,Indonesia disebut bersedih karena Garuda gagal terbang ke dunia.
Patrik pelatih tim tarkam,patrik pelatih tim tarkam,negatif,Menghina Patrick sebagai pelatih tim tarkam.
"Sebutkan Min, Bahwa Blunder Rizky Ridho Berbuah Gol Buat Irak",sebut blunder rizky ridho buah gol irak,negatif,Menyoroti blunder pemain yang berbuah gol lawan.
Iya kalau sty masih ada beda cerita walaupun masalah komunitas gk masalah yg penting bagus jadi pelatih,iya sty beda cerita komunitas bagus pelatih,positif,Menyatakan STY akan memberi cerita berbeda dan menilai kualitasnya bagus.
Apalagi dengan pelatih non pengalaman macam PK 😅,pelatih non alam pk,negatif,Mengkritik Patrick sebagai pelatih minim pengalaman.
Terlalu kaku,kaku,negatif,Kritik singkat bahwa permainan terlalu kaku.
Kan udh dicontohin sma saudi klo ganti ditengah jalan itu bahaya ....,udh dicontohin saudi ganti tengah jalan bahaya,negatif,Mengkritik pergantian pelatih di tengah jalan sebagai hal berbahaya.
"Gak kok, saya gak menyalahkan pemainnya, sudah semaksimal mungkin bermain.",salah main maksimal main,positif,Tidak menyalahkan pemain dan mengakui mereka sudah maksimal.
Terima wasit gak lihat bar,terima wasit lihat bar,negatif,Kritik terhadap wasit/VAR.
"Mati Suri 2 Tahun ,Kembali Lagi Ber kualifikasi 2030",mati suri ber kualifikasi,netral,Pernyataan waktu menuju kualifikasi berikutnya tanpa sentimen jelas.
👍TiMNaS👍INDONESIA👏❤TiMNaS❤kami rakyat❤INDONESIA❤Sangat-sangat❤Mengagumi PERJUANGAN❤Kalian 👏👍Merdeka❤selalu❤INDONESIA❤kami,timnasindonesiatimnaskami rakyatindonesiasangatsangatmengagumi perjuangankalian merdekaselaluindonesiakami,positif,Mengagumi perjuangan Timnas Indonesia.
Sudahlah. Sabar aja kita targetkan pildun 2030 harus lolos. Jgn cari kambing hitam trus. Toh kalo trus ganti pelatih juga gk bagus. Kecuali klo ganti pelatih yg top sekalian. Klo cari yg masih sekelas sty tanpa merendahkan kualitas beliau tapi ini faktanya klo ganti sama yg masih sekelas beliau kek nya lebih baik biarin coach PK dkk lanjut aja deh ngembangin strategi yg bner2 cocok buat timnas kita.,sabar target pildun lolos jgn cari kambing hitam kalo ganti pelatih bagus kecuali ganti pelatih top cari kelas sty rendah kualitas beliau fakta ganti kelas beliau biarin coach pk dkk ngembangin strategi bner cocok timnas,positif,"Mengajak sabar, menargetkan 2030, dan tidak mencari kambing hitam."
mantan pelatih usbek harus di panggil buat pelatih timnas Indonesia,mantan pelatih usbek panggil pelatih timnas indonesia,netral,Usulan pelatih Timnas tanpa sentimen jelas.
"1 kesalahan bisa menutup dan mengaburkan pandangan fans² karbit terhadap ketum et. mungkin benar kesalahan ketum et mengganti pelatih timnas sebelumnya. Tp jangan lupakan jg atas jasa²nya untuk timnas dan kompetisi lokal. memang negara asia tenggara mana sih yg bisa melaju sejauh ini ? Seandainya ketumnya bukan et, yakin timnas bisa melaju sampai sini ? Dan apa mungkin materi pemain timnas bisa seperti saat ini ?",salah tutup abur pandang fans karbit tum et salah tum et ganti pelatih timnas lupa jg jasa timnas kompetisi lokal negara asia tenggara laju anda tum et timnas laju materi pemain timnas,positif,Mengingatkan jasa Erick Thohir dan kemajuan Timnas meski ada kesalahan.
"Contoh gampang nya gini deh, kalo proyek di bangun sama kaptennya, tiba² di pertengahan jalan proyeknya batal, berarti yang salah bukan kapten tapi loyer nya sebagai pendanaan",contoh gampang gin kalo proyek bangun kapten tengah jalan proyek batal salah kapten loyer dana,negatif,Analogi yang menyalahkan pihak pendanaan/pengelola proyek.
"Udah lah, off dl dr ngikutin akun2 dan channel youtube bola, sedih bgt😢😢",udah off dl ngikutin akun channel youtube bola sedih,negatif,Sedih dan ingin berhenti mengikuti akun bola sementara.
HIDUP STY HIDUUUUUUUP HIDUP STY HIDUUUUUUUP,hidup sty hiduuuuuuup hidup sty hiduuuuuuup,positif,Dukungan kuat kepada STY.
