komentar,komentar_bersih,label_final,alasan_label
"Berat perjuangan melawan lawan dan kecurangan AFC and FIFA, sejak awal kita telah dicurangi AFC dan FIFA pilih tempat tidak netral☝️☝️☝️",berat juang lawan lawan curang afc and fifa curang afc fifa pilih netral,negatif,Mengkritik kecurangan AFC/FIFA.
"Kluivert out,,, pecat atau mundur. Pemain timnas Terima kasih perjuangan nya, saya bangga pada kalian",kluivert out pecat mundur pemain timnas terima kasih juang bangga,negatif,Menuntut Kluivert keluar meski mengapresiasi pemain.
Terimakasih para petinggi PSSI..sudah mengganti pelatih Sty Selamat buat tim yg lolos ke pildun 2026,terimakasih petinggi pssisudah ganti pelatih sty selamat tim lolos pildun,negatif,Terima kasih kepada PSSI bernada sarkas karena mengganti STY.
"Menang kalah udah hal biasa dlm permainan sepak bola, yg penting ke depannya PSSI akan lebih baik dan sukses ke depannya....bravo Garudaku rakyat bertrimakasih dgn perjuangan kalian di lapangan hijau.....❤❤❤❤",menang kalah udah main sepak bola depan pssi sukses depannyabravo garuda rakyat bertrimakasih juang lapang hijau,positif,Menerima hasil dan mengapresiasi perjuangan Garuda.
Hahahaha Erik Tohir sama bung tower biang kerok nya,hahahaha erik tohir tower biang kerok,negatif,Menyalahkan Erick Thohir dan Bung Towel.
"Harusnya pelatihnya bu towel, biar langsung ke Final piala dunia.",latih bu towel biar langsung final piala dunia,negatif,Sindiran terhadap Bung Towel sebagai pelatih.
Tangisan bhgia krna dpt AMPLOP bnyak,tangis bhgia krna dpt amplop bnyak,negatif,Sindiran tentang amplop/suap.
Selamat towell,selamat towell,negatif,Ucapan selamat kepada Towel bernada sarkas.
"Bung towel, pssi butuh banyak masukan dari anda",towel pssi butuh masuk,negatif,Komentar tentang Towel/PSSI bernada sindiran.
"semua orang tau dan paham pelatih STY lebih tpat di tmnas indonesia ,bawa kmbali DTY ke timnas indonesia",orang paham pelatih sty tpat tmnas indonesia bawa kmbali dty timnas indonesia,negatif,Menganggap STY lebih tepat dan meminta dikembalikan.
Satu kata peca pk.,peca pk,negatif,Meminta Patrick dipecat.
Luar biasa perjuangan mu garuda senior.. Tapi perlu di ingat banyak kecurangan dan di rugikan sama pengadil lapangan,juang mu garuda senior curang rugi adil lapang,positif,Memuji perjuangan Garuda meski menyebut adanya kecurangan.
Toel toel seneng nih,toel toel neng,negatif,Sindiran bahwa Towel senang.
"Klo klah di hina, klo mnang di sanjung begitulah netizen indo",klah hina mnang sanjung netizen indo,netral,Komentar umum tentang perilaku netizen.
"Namanya permainan ,pasti harus ada kalah dan menang Gak papa....,tetep PSSI kebanggaan kita Indonesia❤❤❤",nama main kalah menang papatetep pssi bangga indonesia,positif,Tetap membanggakan PSSI/Indonesia meskipun kalah.
Apapun hasilnya kalian gladiator hebat Bro...thankz you sudah memberikan terbaik sejauh ini....🙏@patrick out @STY in...,apa hasil gladiator hebat brothankz you baik out in,negatif,Mengapresiasi pemain tetapi menuntut Patrick keluar dan STY kembali.
"Lu punya kekayaan alam yg melimpah tp knp rakyat lu msh byk yg hidup d bawah garis kmuskinan, PAHAM KAN YG BRTANGGUNG JAWAB ITU SIAPA? Bgtupun sepakbola, pmain sdh brjuang smaksimal mgkin tp apa daya klo yg mnahkodai modelan kang judol…😅",kaya alam limpah rakyat msh byk hidup garis kmuskinan paham brtanggung bgtupun sepakbola pmain sdh brjuang smaksimal mgkin daya mnahkodai model kang judol,negatif,Mengkritik pengelolaan sepak bola dan menyebut pihak bertanggung jawab.
"Ayo.... Mulai lagi bina pemain muda baik lokal maupun diaspora, supaya 2030 bisa lebih baik",ayo bina pemain muda lokal diaspora,positif,Ajakan membina pemain muda untuk masa depan.
