komentar,komentar_bersih,label_final,alasan_label
"Setuju...harus ada yg bertanggung jawab.... setuju dg kata Bro Ferry jg tentang ""Sportsmanship""",setujuharus tanggung tuju dg ferry jg sportsmanship,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"Terimakasih Coach Shin atas dedikasi tulusnya bisa membawa Timnas sejauh ini, terimakasih para pemain Timnas yang sudah berjuang sampai dititik ini",terimakasih coach shin dedikasi tulus bawa timnas terimakasih pemain timnas juang titik,positif,"Berisi dukungan, apresiasi, pembelaan, atau harapan positif terhadap Timnas, pemain, STY, atau pihak terkait."
"Mengganti yg tidak rusak, merusak yg sudah baik adalah salah satu budaya (pejabat)Indonesia 😅",ganti rusak rusak salah budaya pejabatindonesia,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Kecewa banget banget banget,kecewa,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"Teruslah bersuara bung Feri mewakili rakyat yg tidak punya media spt ini. Jangankan Proyek Kereta api cepat, Sepak bola itu SATU2NYA hiburan rakyat saat ini ditengah ketidak pastian saja masih saja KAMI DIKIBULIN terutama exco PSSI si Arya Sinulingga, TOWEL, Justin Laksana tetep bela2in Patrick... Kalau banyak yang bilang coach TERBAIK itu STY itu karena BUKTI dan Bentuk penghargaan dan penghormatan kami pada STY karena ini bentuk budaya kita berterima kasih pada semua orang yg BERJASA",terus suara feri wakil rakyat media spt proyek kereta api cepat sepak bola hibur rakyat tengah tidak pasti dikibulin exco pssi si arya sinulingga towel justin laksana tetep bela in patrick bilang coach baik sty bukti bentuk harga hormat sty bentuk budaya terima kasih orang jasa,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"20:58 Kami fans tidak menaruh ekspektasi 100% lolos pildun dengan STY karna kami trust the process, tapi saat STY diganti artinya dari PSSI sendiri yang suruh kami buat ekspektasi pasti lolos pildun karna mereka mau INSTAN",fans taruh ekspektasi lolos pildun sty trust the process sty ganti pssi suruh ekspektasi lolos pildun instan,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
jujur bener banget TIMNAS adalah salah satu kebahagian yang kita miliki sebagai WNI 🎗,jujur bener timnas salah kebahagian milik wni,positif,"Berisi dukungan, apresiasi, pembelaan, atau harapan positif terhadap Timnas, pemain, STY, atau pihak terkait."
"Lebih enak gagal bareng Sty, soalnya sudah berjuang dari -0",enak gagal bareng sty juang,positif,"Berisi dukungan, apresiasi, pembelaan, atau harapan positif terhadap Timnas, pemain, STY, atau pihak terkait."
Patrick dan towel sedang berpesta pora merayakan kemenangan bersama mafia..,patrick towel pesta pora raya menang mafia,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"Kluivert itu hanya bgs menjadi pemain TIDAK utk menjadi pelatih ! Gw udah pesimis dr awal pergantian kepelatihan, dan ternyata kejadian the worst case. Pihak yg harus bertanggung jawab ya PSSI !",kluivert bgs pemain pelatih udah pesimis ganti latih jadi the worst case tanggung ya pssi,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"Sedikit curhat ya guys! Kalo aku Lebih baik gagal bersama STY, timnas berhasil menghidupkan suasana bahagia, nobar dimana mana, afc ngebantai Jordan 4-1, bahkan menang adu penalti lawan korsel negara STY sendiri, Pas Pildun nribun ke GBK penuh antusias era STY, draw 0-0 lawan Australia, tetap bangga banget, karena Australia dengan squad kuat utamanya habis habisan dengan pemain bagus & taktiknya, gila sih pertahanan Indonesia solid banget, & Marten paes mvp, tinggal najemin di lini depan, terus pas lawan Arab biarpun rank Arab tinggi, juga langganan pildun, tetap optimis Dateng bela belain nribun ke GBK sekeluarga, Alhamdulillah bisa menang 2-0, tambah semangat dan optimis menang juga pas away lawan Australia Lalu setelah kemenangan melawan Arab Tiba tiba STY dipecat!, jadi bingung & bertanya-tanya, kok ditengah jalan gini, kaget dan opini pasti kemana mana, dan aku yakin masyarakat juga bakal mikir begitu Yaudah tetep mikir positif aja ke pak ET, walaupun viral saat itu ya riwayat PK kurang menjanjikan saat melatih Curacao, banyak isu kontroversi lah pokonya pas di era PK langsung kena Shock Therapy! timnas kita gamain main kebantai bolak balik🫠 seperti chemistry timnas yg dibangun selama ini hilang, lebih banyak fokus naturalisasi/pemain baru yang harus menyesuaikan lagi, bahkan pemain yang dulu berjuang saat kualifikasi banyak dicoret, apa bisa membangun chemistry dengan waktu yang sangat singkat :(? menurut pendapat & firasat pribadi kenapa ya, jadi sedikit pesimis :( Tidak seantusias seperti biasanya cuma bisa menghela nafas tiap kali denger timnas, dengan segala problematika di negara ini, korup lah ini lah itulah, setidaknya ada Timnas yang bisa kita banggakan, padahal udah sedikit lagi..💔 Nunggu 2030 lagi.. itupun kalo masuk kualifikasi",curhat ya kalo gagal sty timnas hasil hidup suasana bahagia nobar mana afc ngebantai jordan menang adu penalti lawan korsel negara sty pildun nribun gbk penuh antusias era sty draw lawan australia bangga australia squad kuat utama habis habis pemain bagus taktik gila tahan indonesia solid marten paes mvp tinggal najemin lini lawan arab biarpun rank arab langgan pildun optimis dateng bela bain nribun gbk keluarga alhamdulillah menang semangat optimis menang away lawan australia menang lawan arab sty pecat bingung bertanyatanya tengah jalan gin kaget opini mana masyarakat mikir yaudah tetep mikir positif et viral ya riwayat pk janji latih curacao isu kontroversi poko era pk langsung kena shock therapy timnas gamain main bantai bolak chemistry timnas bangun hilang fokus naturalisasipemain sesuai pemain juang kualifikasi coret bangun chemistry singkat dapat firasat pribadi ya pesimis antusias hela nafas kali denger timnas problematika negara korup timnas bangga udah nunggu itu kalo masuk kualifikasi,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Untuk para pemain timnas Garuda terima kasih sudah berjuang sampai sejauh ini 😭😭😭,pemain timnas garuda terima kasih juang,positif,"Berisi dukungan, apresiasi, pembelaan, atau harapan positif terhadap Timnas, pemain, STY, atau pihak terkait."
"terima kasih STY pernah memberi kami optimisme, pernah memberi sedikit harapan, pernah memberi kami penghiburan ditengah keputusasaan sepak bola negara kami",terima kasih sty optimisme harap hibur tengah keputusasaan sepak bola negara,positif,"Berisi dukungan, apresiasi, pembelaan, atau harapan positif terhadap Timnas, pemain, STY, atau pihak terkait."
