komentar,komentar_bersih,label_final,alasan_label
"​ @budimuliawan3134 bro cuma tinggal nerusin bro pemain kita bukan lagi untuk di coba coba ,,para pemain udah punya level internasional bukan level tarkam lagi....harus nya bukan proses lagi dong ,karna proses nya udah di kerjakan oleh STY ingat itu....",tinggal nerusin pemain coba coba pemain udah level internasional level tarkam lagiharus proses proses udah kerja sty,negatif,Mengkritik alasan proses dan menyebut STY sudah membangun tim.
"@budimuliawan3134 gak bakal masuk pildun 2030, kalau mau buat pondasi perbaiki liganya, bukan masalah pelatihnya 🤣🫢🗿",masuk pildun pondasi baik liga latih,negatif,Pesimis terhadap peluang 2030 dan mengkritik pondasi.
COCOK KAWAN SETUJU ☝🏼,cocok kawan tuju,positif,Setuju dengan komentar sebelumnya.
"Pahlawan itu kalau menang, kalau kalah ya kalah.",pahlawan menang kalah ya kalah,netral,Pernyataan umum tentang menang dan kalah.
​ @wawanirawan1268 betul realistis ajh gk usah menghibur diri😂😂,realistis ajh hibur,negatif,"Mengajak realistis dan tidak menghibur diri, bernada pesimis."
Sepertinya federasinya sudah bobrok auto kembali ke era kegelapan🇮🇩😭,federasi bobrok auto era gelap,negatif,Mengkritik federasi yang dianggap bobrok.
"Apa kata gusdur, kl bukan mata sipit pelatih nya ga akan lolos",gusdur mata sipit pelatih lolos,netral,Menyebut prediksi Gus Dur tanpa opini langsung.
"Masih ada 4 tahun ke depan, umur mereka masih muda, Insya Allah 4 Tahun ke Depan masa KeEmasan Timnas Indonesia, Terus Berusaha dan Berdoa, ini bukan Akhir dari segalanya, Bravo Timnas Indonesia... Semangat",umur muda insya allah emas timnas indonesia usaha doa bravo timnas indonesia semangat,positif,Optimis untuk masa depan Timnas dan memberi semangat.
Ooaaalllaaa patrik baru nangis...kmaren2 senyum2 doang...,ooaaalllaaa patrik nangiskmaren senyum doang,negatif,Menyindir Patrick baru menangis.
Yg kalah yg menjelaskan 😂,kalah,negatif,Sarkasme terhadap pihak yang kalah.
Karma akibat korupsi ya gini jadinya sepakbola kita,karma akibat korupsi ya gin sepakbola,negatif,Mengaitkan kekalahan dengan korupsi.
"Indonesia SD di takuti banyak negara., kami sangat bangga dengan perjuangan para pemain ., kalian terbaik untuk kami tahun ini ..walaupun tidak msk piala dunia ..tp kami tetap bangga buat para pemain dan pelatih... Perjuangan mereka Dangan baik untuk mengharumkan nama indonesia.,",indonesia sd takut negara bangga juang pemain baik msk piala dunia bangga pemain pelatih juang dang harum nama indonesia,positif,Bangga pada perjuangan pemain dan pelatih.
mantap erikkk cita2 kamu tercapai,mantap erikkk cita capai,negatif,Sarkasme kepada Erick atas cita-cita tercapai.
"Yang perlu di naturalisasi bukan pemain,tapi pengurus PSSI nya..",naturalisasi pemaintapi urus pssi,negatif,Mengkritik pengurus PSSI.
Makasih buat semua pemain tim nas kalian sudah bermain sangat baik buat indonesia semangat terus jangan padam kami tetap dukung kalian,makasih pemain tim nas main indonesia semangat padam dukung,positif,Ucapan terima kasih dan dukungan kepada pemain Timnas.
Artinya kita lebih baik dari iraq ..tinggal faktor keberuntungan saja berpihak ke iraq ..lihat sj permainannya sangat baik..permainan RANGKING jg kita dilevel internasional kalah jauh oleh iraq ok...kita jgn berkecil hati tidak lolos pildun 2026 .insha Allah 4 tahun lagi bisa go piala dunia .,iraq tinggal faktor untung pihak iraq lihat sj main baikpermainan rangking jg level internasional kalah iraq okkita jgn kecil hati lolos pildun insha allah go piala dunia,positif,Menilai permainan baik dan berharap 4 tahun lagi lolos.
"Kalian telah berjuang sekuat tenaga, aku bangga pada kalian bagiku adalah pahlawan bangsa , kalah menang biasa kedepan semoga lebih baik lagi....jangan menangis pejuangku!!!",juang kuat tenaga bangga bagi pahlawan bangsa kalah menang depan moga lagijangan menang juang,positif,Bangga kepada pemain sebagai pahlawan bangsa.
"Piala dunia ini tak baik baik saja lihat aja , selamat atas perjuangannya Garuda, sudah tunjukkan kemampuan, keep on spirit",piala dunia lihat selamat juang garuda tunjuk mampu keep on spirit,positif,Apresiasi perjuangan Garuda dan memberi semangat.
"2030 coba lg. Permainan sdh lumayan bagus, cuma blm beruntung. Kedepan semoga ada pemain2 baru lg, striker, libero yang benar2 lincah. Timnas msh misteri di bagian depan/penyerangan. Dan tetap wajib ada tim kepelatihan baru.",coba lg main sdh lumayan bagus blm untung depan moga pemain lg striker libero lincah timnas msh misteri depanpenyerangan wajib tim latih,positif,Optimis 2030 dan menilai permainan cukup bagus.
Gagal sudah peluang kita untuk melangkah lolos piala dunia 2026,gagal peluang lang lolos piala dunia,negatif,Menyatakan peluang lolos sudah gagal.
"Dari awal ngontrak Kluivert saja sudah meragukan , Krn dia belum berhasil malatih kleb / tim manapun... Dan sekarang terbukti ..!! Bravo timnas indonesia ❤❤❤",ngontrak kluivert ragu hasil malatih kleb tim mana bukti bravo timnas indonesia,negatif,Meragukan Kluivert dan menyebut pilihannya terbukti gagal.
"Tahniah garuda , Indonesia bukan kalah main bola, Indonesia kalah dengan pengadil wasit yg tak adil",tahniah garuda indonesia kalah main bola indonesia kalah adil wasit adil,negatif,Mengkritik ketidakadilan wasit yang membuat Indonesia kalah.
"Apapun hasilnya,kami tetap setia,jngan ada saling salah mnyalahkn,kami apresiasi prjuangan kalian smua,bravo timnas kita",apa hasilnyakami setiajngan salah mnyalahknkami apresiasi prjuangan smuabravo timnas,positif,Tetap setia dan mengapresiasi perjuangan Timnas.
Semangat Garudaku.. Walaupun mimpi jauh dari harapan kalian tetap kebanggaan. Tetap semangat walaupun kalah Kami sllu mendukungmu,semangat garuda mimpi harap bangga semangat kalah sllu dukung,positif,Tetap bangga dan mendukung Timnas walau kalah.
"Akibat blunder dlm menerapkan taktik saat lawan arab saudi,kini sudah pupus harapan kami melihat Garuda di Pildun. Pelatih & ketua umum harus bertanggung jawab",akibat blunder terap taktik lawan arab saudikini pupus harap garuda pildun pelatih ketua tanggung,negatif,Mengkritik blunder taktik dan meminta pertanggungjawaban.
Melihat mwreka menangis airmata juga turut mengalir pengorbanan mereka demi tanah airnya ditempuh tak peduli lelahnya terima kasih garuda sudah berjuang kami tetap mendukungmu🥺,mwreka menang airmata alir korban tanah air tempuh peduli lelah terima kasih garuda juang dukung,positif,Terima kasih dan dukungan kepada Garuda.
mngkn harus ambil pltih dri jepang kah yg bermata sipit keyzuke honda atau hajime moriyasu 😁,mngkn ambil pltih dri jepang kah mata sipit keyzuke honda hajime moriyasu,netral,Usulan pelatih Jepang bermata sipit.
"​ @adeHardianto-k6b mereka kan masih melatih, mana mau mereka. Kalau gak bisa balikin STY, karena udah terlanjur malu mecatnya. Yaudah anak didiknya aja Nova, upgrade pimpin timnas nasional juga.",latih balikin sty udah lanjur malu mecatnya yaudah anak didik nova upgrade pimpin timnas nasional,negatif,Mengkritik pemecatan STY dan memberi alternatif Nova.
