komentar,komentar_bersih,label_final,alasan_label
"@ranggaa741 menurut anda alasan STY diganti ditengah jalan untuk apa?, bukannya untuk memperbesar peluang lolos paiala dunia? Padahal saat dipecat saat itu STY baru kalahkan Arab dan ada di urutan 3 R3. Bahkan setelah diganti pelatih baru selesai di R3 turun di urutan 4( penurunan). Lalu sekarang ada yg bilang pssi tdk targetkan untuk lolos piala dunia setelah pelatih baru gagal untuk menutupi rasa malu. Kalau tdk ada target lolos kenapa STY diganti ditengah jalan? Kalau begitu ya seandainya sama sama gagal lolos masih mending gagal lolos piala dunia bersama STY dari pada Pelatih baru yg jelas jelas dari statistik hasil laga aja telah bobol 15 goal kreativitas juga cuma 5 goal itupun 3 dari penalti. Terus buang buang uang kontrak pelatih baru. Itupun masih diberi catatan jika saat itu STY diberi kesempatan lanjut tentu bisa aja kita juga lolos paiala dunia, entah urutan 2 atau lewat R4. Tapi Seandainya tidak lolos pun tentu kita tetap lebih senang tidak lolos bersama STY karena progres dan prestasi yg ia telah buktikan mengangkat timnas masuk level tingkat Asia, Timnas U23 pun masuk empat besar level Asia.",alas sty ganti tengah jalan besar peluang lolos paiala dunia pecat sty kalah arab urut ganti pelatih selesai turun urut turun bilang pssi target lolos piala dunia pelatih gagal tutup malu target lolos sty ganti tengah jalan ya anda gagal lolos mending gagal lolos piala dunia sty pelatih statistik hasil laga bobol goal kreativitas goal itu penalti buang buang uang kontrak pelatih itu catat sty sempat lolos paiala dunia urut anda lolos senang lolos sty progres prestasi bukti angkat timnas masuk level tingkat asia timnas masuk level asia,negatif,"Mengkritik pergantian STY, pelatih baru, dan PSSI."
"​ @ranggaa741 kalo perbandingan nya bgtu gmna, renard pelatih arab yg gantiin Mancini dan Arnold pelatih Irak yg gantiin casas, pergantian mereka jarak nya Deket dengan pergantian sty ke PK, tapi kok bisa lebih bagus mereka dari pada indo? 😂",kalo banding bgtu gmna renard pelatih arab gantiin mancini arnold pelatih irak gantiin casas ganti jarak deket ganti sty pk bagus indo,negatif,Membandingkan pergantian pelatih Indonesia secara negatif.
Tiada apa yang mengejutkan sekiranya kalah. Timnas berdasarkan ranking mmg jauh beda. Simple maths.,tiada kejut kalah timnas dasar ranking mmg beda simple maths,netral,Menjelaskan kekalahan sebagai hal wajar berdasarkan ranking.
​​ @noitpippo ga semua permainan tergantung dari rangking pak🗿,main gantung rangking,netral,Menanggapi bahwa permainan tidak selalu tergantung ranking.
"​ @noitpippo lah kmarin lawan Arab ga kalah n Australia, klahny d era PK",kmarin lawan arab kalah australia klahny era pk,negatif,Menunjukkan bahwa kekalahan terjadi pada era PK.
​ @noitpippo 😂😂 apakah dulu waktu sty jadi pelatih dengan materi seadanya. dan rangking FIFA ancur lebur apakah kimenmu seperti ini😂😂. buzerrp towel muncul,sty pelatih materi ada rangking fifa ancur lebur kimenmu buzerrp towel muncul,negatif,Sarkas dan menyebut buzzer saat membahas pembelaan terhadap PK.
Lo pikir ole zilstra sm miliano mw join indo klo msh sty?? Miliano aj ogah2an join indo jaman sty masih ngarep masuk skuad belanda.. sty 5 thn prestasi apa? Lawan china aj blunder.. klo sty lawan china menang indo bs rank 2 di R3 udh gak perlu fight di R4.... FIX penyepong STY emang seneng klo indo kalah,pikir ole zilstra miliano mw join indo msh sty miliano aj ogah an join indo jaman sty ngarep masuk skuad belanda sty thn prestasi lawan china aj blunder sty lawan china menang indo bs rank udh fight fix penyepong sty emang neng indo kalah,negatif,Mengkritik STY dan pendukungnya dengan nada menyerang.
"@SaltyCommentYouNeed yaudah iya,,, penyefong kochi dan patrik",yaudah iya penyefong kochi patrik,negatif,Menghina/menyerang pendukung Kochi dan Patrick.
"​ @SaltyCommentYouNeed Based on data ☝️ overall STY jauh lbh unggul head 2 head dgn PK. Era STY ktika vs China hrs diakui itu ksalahan STY tp diluar itu permainan timnas STY lbh mobile n gol yg dihasilkan dr open play. Sdgkan PK, 2 X dibantai memalukan vs Aussie n Jepang, cm bisa menang di GBK lewat gol pinalti vs China N Bahrain, d last round 4 kalah vs Arab n Irak....?!?!",based on data overall sty lbh unggul head head pk era sty ktika vs china hrs aku ksalahan sty luar main timnas sty lbh mobile gol hasil open play sdgkan pk bantai malu vs aussie jepang cm menang gbk gol pinalti vs china bahrain last round kalah vs arab irak,negatif,Membandingkan data STY dan PK serta mengkritik performa PK.
"@SaltyCommentYouNeed ini komentar hanya penuh kebencian saja. pake nyepong2 segala. tidak mau lihat fakta. Oleh saat Indonesia vs Jepang saja sudah nonton. Indo kalah 4 apakah kamu yakin mau masuk timnas? tanya Erik ke Ole, dia jawab yakin.",komentar penuh benci pake nyepong lihat fakta indonesia vs jepang nonton indo kalah masuk timnas erik ole,negatif,Mengkritik komentar penuh kebencian dan membahas fakta kekalahan.
"kalo di era si bintang laut, golnya ya gitu2 aja.. penalti gagal, penalti lawan china, penalti lawan arab, sesuai nama PK (Penalti Kick)",kalo era si bintang laut gol ya gitu penalti gagal penalti lawan china penalti lawan arab sesuai nama pk penalti kick,negatif,Sarkas terhadap PK karena gol banyak berasal dari penalti.
​ @stevenrio22 penalti lawan australia gagal,penalti lawan australia gagal,negatif,Menyoroti penalti Australia yang gagal sebagai kritik.
KLO menang mah kgak ada bosennya mas😂,menang mah kgak bosennya mas,netral,Komentar umum tentang menang tanpa kritik/dukungan jelas.
bikin bangga,bikin bangga,positif,Menunjukkan rasa bangga.
Ingat nya itu aja😁 lawan cina gimna yg lain PD menang kita kalah😁✌️,lawan cina gimna menang kalah,negatif,Mengkritik hasil lawan China dan kekalahan Timnas.
"Sipp.. setujuu Bangettt,,",sipp setujuu,positif,Menyatakan sangat setuju.
setuju pisan,tuju pis,positif,Menyatakan setuju.
"Kalo gue sejak STY dipecat udah nangis duluan dan yakin IDN nggak akan lolos tanpa dia,,fix ,,TERBUKTI ,, trek record jadi penilaian,,,Ama PK beda level,,,STY level pelatih PILDUN SDH ada pengalaman,,lha PK ,,,? PA kali",kalo sty pecat udah nang duluan idn lolos diafix bukti trek record penilaianama pk beda levelsty level pelatih pildun sdh pengalamanlha pk pa kali,negatif,Mengkritik pemecatan STY dan menilai PK berbeda level.
