komentar,komentar_bersih,label_final,alasan_label
"​ @PriaDarma tapi dengan pssi ambil langkah pecat sty begitu saja,bikin fans timnas naruh harapam tinggi lolos karna pssi ambil tindakan salah,terbukti hasilnya seperti ini dan strategi permainan gajelas seperti ini",pssi ambil langkah pecat sty sajabikin fans timnas naruh harapam lolos pssi ambil tindak salahterbukti hasil strategi main gajelas,negatif,"Kritik jelas terhadap PSSI, pemecatan STY, dan permainan yang tidak jelas."
Total TUSBOLL boleh,total tusboll,netral,Komentar slang/bercanda yang tidak menunjukkan sentimen jelas terhadap Timnas.
TOTAL DOBOL,total dobol,negatif,Ungkapan ejekan/sindiran dengan nada negatif.
Ganti pelatih jalan terbaik,ganti pelatih jalan baik,negatif,"Menyatakan perlu ganti pelatih, menunjukkan ketidakpuasan terhadap pelatih saat ini."
TOTAL GAGAL FUTBOL,total gagal futbol,negatif,Mengandung kata gagal dan bernada mengejek/negatif.
"iya nunggu 2030 kesempatan tidak datang 2 x ,,,masih bagus STY",iya nunggu sempat bagus sty,positif,Memberi apresiasi bahwa STY masih bagus.
Ganti pelatih TITIK. karena tujuan pergantian pelatih dari sty ke PK adalah supaya peluang ke PD tetap terjaga tadinya,ganti pelatih titik tuju ganti pelatih sty pk peluang jaga,negatif,Mengkritik pergantian pelatih karena tujuannya menjaga peluang Piala Dunia.
nunggu 4 tahun lagi untuk 2030,nunggu,netral,Informasi singkat tentang menunggu 2030 tanpa emosi jelas.
"Sabar, tenang",sabar tenang,positif,"Ajakan sabar dan tenang, bernada positif/menenangkan."
Cuman nonton hasil bisnis bukan nonton sepak bola timnas kalau mau nonton bisnis nonton sepak bola liga itu baru benar,cuman nonton hasil bisnis nonton sepak bola timnas nonton bisnis nonton sepak bola liga,negatif,Kritik terhadap sepak bola Timnas yang dianggap seperti bisnis.
"Konten the haye way, kah?",konten the haye way kah,netral,Pertanyaan tentang konten The Haye Way tanpa sentimen jelas.
bner bang...dri situ aja udah keliatan bobroknya,bner bangdri situ udah liat bobrok,negatif,"Menyatakan kondisi bobrok, bernada kritik."
Bukannya itu podcast tom haye ya?,podcast tom haye ya,netral,Pertanyaan tentang podcast Tom Haye tanpa sentimen jelas.
​ @YudaAzza2003 iya bang tp aneh aja bang hrs nya fokus dl recovery dll. Jgn malah ngonten.,iya bang aneh bang hrs fokus dl recovery dll jgn ngonten,negatif,"Kritik karena pemain dianggap seharusnya fokus recovery, bukan membuat konten."
Ini baru pengamat bola bukan kayak si towel sama justin lo belanda lo aman .,amat bola si towel justin belanda aman,positif,Memuji pengamat bola/analisis yang dianggap benar.
Benerrrr,benerrrr,positif,Persetujuan singkat bernada positif.
Cuman gara2 PK hadir interview saat hari raya natal,cuman gara pk hadir interview raya natal,netral,"Pernyataan faktual tentang kehadiran PK saat interview, tanpa sentimen kuat."
Setuju bung kita perlu apresiasi sama pemain kita yang sudah berjuang dari awal sampai sekarang..justru yang perlu kita kritik itu tim kepelatihan yang harus sesegera mungkin dievaluasi,tuju apresiasi pemain juang sekarangjustru kritik tim latih evaluasi,negatif,"Apresiasi kepada pemain, tetapi dominan berisi kritik terhadap tim kepelatihan yang harus dievaluasi."
"suka tidak suka STY adalah salah satu pelatih yang bisa dibilang terbaik untuk timnas dalam kurun waktu 20 tahun terakhir. tidak selalu bermain baik iya tapi pondasi awal yang diterapkan mulai dari fisik, gizi dan basic dasar bermain sepakbola diajarkan bahkan kepada pemain berlabel timnas yang akhirnya menjadi standar mayoritas pemain muda.",suka suka sty salah pelatih bilang baik timnas kurun main iya pondasi terap fisik gizi basic dasar main sepakbola ajar pemain label timnas standar mayoritas pemain muda,positif,Memuji STY sebagai salah satu pelatih terbaik untuk Timnas.
Pak Iwan bule sederhana bisa bikin perubahan besar dgn timnas.. Pak Erick pintar n tajir melintir yang merusak perubahan timnas 😢😢😢😢😢😢😢,iwan bule sederhana bikin ubah timnas erick pintar tajir melintir rusak ubah timnas,negatif,Kritik keras terhadap Erick yang dianggap merusak perubahan Timnas.
"Welcome STY, Materi BAGUS , menjadi Bagus dg COACH BAGUS, yg tau n berbaur lama dg team, jd TAU TREATMEN TEAM",welcome sty materi bagus bagus dg coach bagus baur dg team treatmen team,positif,Apresiasi/dukungan kepada STY sebagai coach yang bagus.
Terimakasih banyak untuk tim Indonesia 🙏,terimakasih tim indonesia,positif,Ucapan terima kasih kepada Tim Indonesia.
Sabar dan ikhlas adalah makanan wajib bagi pecinta timnas..,sabar ikhlas makan wajib cinta timnas,positif,"Ajakan sabar dan ikhlas bagi pecinta Timnas, bernada dukungan."
Oh....Tuhan kpn timnas indonesia akan segera berbenah bersih dari mafia dan segera kuat.,ohtuhan kpn timnas indonesia benah bersih mafia kuat,negatif,"Harapan Timnas berbenah dan bersih dari mafia, mengandung kritik terhadap kondisi saat ini."
ya seperti yg dulu dulu kita hanya bisa bersabar dan berhayal bermimpi tim garuda bisa main di fiala dunia,ya sabar berhayal mimpi tim garuda main fiala dunia,negatif,Bernada kecewa/pesimis karena hanya bisa bermimpi Timnas ke Piala Dunia.
"Terimakasih untuk para pemain dan suporter yang selalu memberikan yang terbaik di setiap pertandingan Timnas Indonesia di Round 1 sampai saat ini, Teruntuk para staff federasi dan jajaran kepelatihan semoga segera di evaluasi. Come on Garuda Berbenah untuk menatap Piala Asia 2027 dan Piala Dunia 2030🦅❤️",terimakasih pemain suporter baik tanding timnas indonesia round untuk staff federasi jajar latih moga evaluasi come on garuda benah tatap piala asia piala dunia,positif,"Terima kasih kepada pemain dan suporter serta harapan berbenah, dominan positif."
"3 tahun kami menemani perjalananya timnas 🇮🇩, dan pada akhirnya mimpi kita saat ini tertunda, tapi yah begitulah sepak bola, mau gmn lagi tapi kami bangga punya timnas kami mendukung bukan lagi menang saja tapi di saat kalah pun kami tetap di belakang para punggawa garuda",tani perjalananya timnas mimpi tunda yah sepak bola gmn bangga timnas dukung menang kalah punggawa garuda,positif,Tetap bangga dan mendukung Timnas meskipun mimpi tertunda.
5:11 buzzer PSSI di Belanda itu thehayeways biar narik pemain dan mengenalkan Indonesia dan team nasional ada 3 sebetulnya 1 dari arab 1 dari fracis 1 dari Belanda,buzzer pssi belanda thehayeways biar narik pemain kenal indonesia team nasional arab fracis belanda,netral,"Informasi tentang buzzer/PSSI dan pemain diaspora, tanpa emosi kuat."
"Analisis om Binder konsisten, obyektif & cerdas. Adem di hati, nikmat di otak. Paling pas.",analisis om binder konsisten obyektif cerdas adem hati nikmat otak,positif,"Memuji analisis Bung Binder yang konsisten, objektif, dan cerdas."
Akhir ny aku tau perasaan Squidward selalu di permainan sama Patrick,ny asa squidward main patrick,negatif,Sindiran terhadap Patrick melalui analogi Squidward/Patrick.
Semoga timnas indonesia yang di latih coach Nova Arianto bisa mengobati luka seluruh pecinta Timnas Garuda di ajang Piala Dunia U17..,moga timnas indonesia latih coach nova arianto obat luka cinta timnas garuda ajang piala dunia,positif,Harapan positif agar Timnas U17 bisa mengobati luka pecinta Timnas.
Masih mending Indra Sapri dari pada si Patrick spong bob 😂,mending indra sapri si patrick spong bob,negatif,Sindiran/kritik terhadap Patrick dengan membandingkan Indra Sjafri.
Cuma Bung Binder yang tidak masuk angin... Analisanya masih bagus dan netral...🙏🏼🙏🏼🙏🏼,binder masuk angin analisanya bagus netral,positif,Memuji Bung Binder dan analisanya.
"jgn patah semangat skuad timnas garuda kami sllu medukungmu , trm ksh juga buat pak erick tohir saya tau niat bapak baik utk mbangun pondasi sepak bola Indonesia yg pasti telah menyita waktu fikiran tenaga dan pasti dana kapasitas pak erick nyata ada jdi FIFA sekarang memandang kebangkitan timnas indonesia yg tdk bisa di remehkan lagi baik di afc maupun FIFA sampai gada perwakilan di baik di Federasi afc maupun FIFA, ini lagi proses menuju utk kebangkitan timnas di masa mendatang ' bravo timnas Indonesia '",jgn patah semangat skuad timnas garuda sllu medukungmu trm ksh erick tohir niat mbangun pondasi sepak bola indonesia sita fikiran tenaga dana kapasitas erick nyata fifa pandang bangkit timnas indonesia remeh afc fifa gada wakil federasi afc fifa proses bangkit timnas bravo timnas indonesia,positif,"Dukungan kepada Timnas, Erick Thohir, dan proses kebangkitan Timnas."
HARAPAN NYA MENANG DAN DROW.MALAH MALAH SEMUA NYA YAA ALLAH ENTAH DOSA APA YANG SUDAH PENGURUS PSSI DAN PETRICK LAKUKAN,harap menang drowmalah yaa allah dosa urus pssi petrick laku,negatif,Kekecewaan serta menyalahkan pengurus PSSI dan Patrick.
Ketika mimpimu yang begitu indah tak pernah teeerwujuuuuuud ya sudahlah.,mimpi indah teeerwujuuuuuud ya,negatif,Ungkapan kekecewaan karena mimpi tidak terwujud.
Rindu sty❤❤,rindu sty,positif,"Ungkapan rindu kepada STY, bernada apresiatif/positif."
"Tahu kondisi pemain, tahu kondisi lawan..",kondisi pemain kondisi lawan,netral,"Pernyataan singkat tentang kondisi pemain dan lawan, tanpa emosi jelas."
diaspora gak sih 🤣,diaspora,netral,Pertanyaan/joke singkat tentang diaspora tanpa sentimen jelas.
Ya jelas dong terbukti kan skrang bila sty di pecat apa hasil nya skrang puas kan kalian...jangan kan hasil permainan pun ambu radu macam ayam cakar taik,ya bukti skrang sty pecat hasil skrang puas kalianjangan hasil main ambu radu ayam cakar taik,negatif,"Kritik keras terhadap pemecatan STY, hasil, dan permainan Timnas."
