komentar,komentar_bersih,label_final,alasan_label
tapi 10 tahun trakhir itali masuk piala dunia ga ?,trakhir itali masuk piala dunia,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"​ @rakastevencoi nah itu yg dipermasalahkan , kecermatan Federasi dan pelatih sana jg dipertanyakan . Dan regenerasi pemain² Italia sendiri kalah sama negara dikawasannya. Beda dengan era sebelumnya. Bahkan dia abis juara euro, abis itu 2x gagal pildun. Banyak yg bilang itali fokus bergantung sama pemaen² kunci yg udah tua. Lagi² efek kegagalan federasi nya kurang cermat. Dan pelatih nya. Apalagi regenerasi nya kalah sama negara² lain dikawasan. Kita Indonesia bek bejibun mana bagus² bgt 😂, cocok bgt padahal make skema lebih bertahan dgn 3 bek.",masalah cermat federasi pelatih jg regenerasi pemain italia kalah negara kawasan beda era abis juara euro abis gagal pildun bilang itali fokus gantung pemaen kunci udah tua efek gagal federasi cermat pelatih regenerasi kalah negara kawasan indonesia bek bejibun bagus cocok make skema tahan bek,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
​ @rakastevencoi karena yg lain pake caranya defense itali.,pake defense itali,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"​ @rakastevencoi tapi faktanya meskipun gagal masuk Piala Dunia dalam 10 tahun terakhir, Italia masih bisa juara Euro dengan taktik yg sama wkwkwkw terbukti dari taktik yg dipakai melahirkan penjaga gawang kelas dunia Donaruma. Berarti emang federasinya yg agak-agak dalam hal pembinaan pemainnya karena masih suka bergantung pada pemain tua hanya karena punya pengalaman seperti Buffon. Zer buzeer wkkw",fakta gagal masuk piala dunia italia juara euro taktik wkwkwkw bukti taktik pakai lahir jaga gawang kelas dunia donaruma emang federasi agakagak bina main suka gantung pemain tua alam buffon zer buzeer wkkw,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
bahkan squad jerman di tumbangkan korsel dengan taktik counter att,squad jerman tumbang korsel taktik counter att,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"Bahkan dgn gaya bertahan kepelatihan real madrid yaitu ancelotti (pelatih asal italy) mampu juara UCL berkali kali dalam 1 dekade terakhir (2014,2022,2024)",gaya tahan latih real madrid ancelotti pelatih italy juara ucl kali kali dekade,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"@ahmadnaufalaswan2725 lu jangan bedain madrid lah dia bertahan tapi punya pemain bagus semua bintang semua main counter attack cpet bisa, lah kita tadi ada beberapa peluang counter attack aja bingung kalo idah sampe depan malah kelamaan jadi kedelay bolanya",bedain madrid tahan pemain bagus bintang main counter attack cpet peluang counter attack bingung kalo idah sampe kedelay bola,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Kalau mau total footbal pelatihnya dari Spanyol Dan harus sadar ngaca dan lihat emang pemain nya sekaliber xavi iniesta buSquest silva xabi alonso,total footbal latih spanyol sadar ngaca lihat emang pemain kaliber xavi iniesta busquest silva xabi alonso,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
maroko PD tahun 2022 parkir bus sampe semi final. lawannya negara2 unggulan,maroko parkir bus sampe semi final lawan negara unggul,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"jadi harus nyari pelatih italia gitu? emang mereka mau dan bisa adaptasi ama sepak bola indo,,, sekelas mancini aja didepak timnas arab saudi... 🤣",nyari pelatih italia gitu emang adaptasi ama sepak bola indo kelas mancini depak timnas arab saudi,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"​ @h1bur4n ini bukan tentang pelatih dr itali atau bkn bang, tp tentang kecermatan Federasi & pelatih nerapin filosofi yg dipake, berdasarkan kompisisi kekuatan pemain kita.",pelatih itali bkn bang cermat federasi pelatih nerapin filosofi dipake dasar kompisisi kuat pemain,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
Spanyol juga total football kocak menang pildun tuh,spanyol total football kocak menang pildun tuh,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"​ @bahrishamsul ngerti, basic nya emg iya. Tp dimodifikasi dgn filosofi spanyol nya sendiri. Yg ditulis diatas ,yg utama itu adalah sindiran bahwa jgn alergi main defensif skema 3 bek, banyak tim malah sukses make skema seperti itu. Dan sindiran jg yg terlalu mengagungkan total football belanda, pecentusnya sendiri kaga pernah juara pildun. Hehe. Dua duanya bagus kok kalo dipake pelatih yg cermat.",ngerti basic emg iya modifikasi filosofi spanyol tulis atas utama sindir jgn alergi main defensif skema bek tim sukses make skema sindir jg agung total football belanda pecentusnya kaga juara pildun dua bagus kalo dipake pelatih cermat,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
​ @bahrishamsul spanyol bukan total football,spanyol total football,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
​ @Van_Buitenzorg Pak ETH pun ngk janji kita ikut WC 2026....😅😅,eth ngk janji wc,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
​ @Van_Buitenzorg ET DAN PK DISUAP ARAB SAUDI,et pk suap arab saudi,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Erik Tohir harus mundur sebagai bentuk tanggung jawab seorang pemimpin,erik tohir mundur bentuk tanggung pimpin,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Ga berlaku bagi Mafia,laku mafia,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"gua bukan fans erick thorir, tapi siapa menurut lu yng bisa jadi pengganti dia? 😂 mau nunjuk anggota TNI lgi? 😂 udah untung kita punya dia dengan relasinya yang kuat dan pengalamannya megang klub luar. jujur2an aja kalau bukan Erick Thohir mana ada mimpi masuk pildun 2026. lagian juga target sebenarnya bukan 2026. Sabar aja, yng penting kita gabakal kekejar masuk pildun sama Malaysia 😂",fans erick thorir yng ganti nunjuk anggota tni lgi udah untung relasi kuat alam megang klub jujur an erick thohir mimpi masuk pildun target sabar yng gabakal kejar masuk pildun malaysia,positif,"Berisi dukungan, apresiasi, pembelaan, atau harapan positif terhadap Timnas, pemain, STY, atau pihak terkait."
kecewa iya tidak lolos tapi trimaksh buat pemain dan seluruh jajaran nya kalw aku mah fositif aja toh bola itu bulat jangankan indonesia negara besar jga pernah mengalami seperti indonesia tidak lolos jadi jadi fosotif aja lah aku mah,kecewa iya lolos trimaksh pemain jajar kalw mah fositif bola bulat indonesia negara jga alami indonesia lolos fosotif mah,positif,"Berisi dukungan, apresiasi, pembelaan, atau harapan positif terhadap Timnas, pemain, STY, atau pihak terkait."
pejabat : we dont do that here,jabat we dont do that here,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Koroptor mane ada yg mau bertanggung jawab,koroptor mane tanggung,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Liat bang ferry ngudud jadi pengen sebat 😅,liat bang ferry ngudud ken sebat,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"Bener banget, lebih baik gagal tp dengan sty. Karena sty sudah bangun timnas dari 0 dan sampai punya harapan. Daripada percaya bgt sama pelatih yg gk punya jam terbang bgus dan prestasi. Cuma menang nama doang. Apalagi kasus terkait dia jd pelatih. Ampun dah. Ini mah mentingin diri sendiri",bener gagal sty sty bangun timnas harap percaya pelatih jam terbang bgus prestasi menang nama doang kait pelatih ampun dah mah mentingin,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Loe kira Erick Thohir berdarah Jepang? 😂😂😂,loe erick thohir darah jepang,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
"Pelatih bagus di buang,yg jelek di ambil,",pelatih bagus buangyg jelek ambil,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"Aff : sini nak, kamu belum PERNAH jadi jagoan, sudahi main jauhmu😂 Kochi justhin : elu Belanda, elu aman my friend 😂😂😂",aff nak jago sudah main jauh kochi justhin elu belanda elu aman my friend,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
bener... erik mundur aja kembalikan iwan bulr atau nurdin halid.. itu kan yg haters erik mau😂,bener erik mundur kembali iwan bulr nurdin halid haters erik,netral,"Berisi fakta, pertanyaan, nama, candaan umum, atau pembahasan taktik tanpa emosi sentimen yang jelas."
​​ @happyfish1212 kalo erick ga mundur maka paling tidak harus pecat Kluivert nya karena Indonesia tinggal 180 menit lhoh menuju pildun. Dan semua gagal karena strategi nya,kalo erick mundur pecat kluivert indonesia tinggal menit lhoh pildun gagal strategi,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"​ @happyfish1212 hahaha erik aja sekarang double jabatan, jadi gak ada gunanya menjilat apalagi mengkritik dia.",erik double jabat guna jilat kritik,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
Dan pelatih luar biasa dari langit eropa 😂,pelatih langit eropa,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"Kecewa ke pemain tentu enggak sih, tapi yaa keputusan yang ekstrim juga sangat mengecewakan",kecewa pemain yaa putus ekstrim kecewa,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"​ @ParminRetto bener enga samsek kl ke pemain dr mulai pas sty di ganti sama bintang laut,, kl bisa buktiin okelah laaa ini ancurre",bener enga samsek pemain sty ganti bintang laut buktiin oke laaa ancurre,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"​ @ParminRetto kecewa pemain lokal, banyak blunder fakta bos, si RR sama yakob",kecewa pemain lokal blunder fakta bos si rr yakob,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"​ @ParminRetto jgn ke pemain kecewa nya. Rasa sedih, frustasi mereka lebih dari kita. Kita tetap akan support pemain timnas.",jgn pemain kecewa sedih frustasi support pemain timnas,positif,"Berisi dukungan, apresiasi, pembelaan, atau harapan positif terhadap Timnas, pemain, STY, atau pihak terkait."
"gak ada yang salahkan pemain, mereka berjuang. Semua kesalahan di tangan PSSI, Pelatih baru, dan orang-orang yang teriak ganti pelatih di waktu krusial.",salah pemain juang salah tangan pssi pelatih orangorang teriak ganti pelatih krusial,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"​ @EmmangPlays ga ada yg salahkan pemain sih itu penilaian sudut pandang Anda doang Realitanya gak gini, akun ig pemain diserang tuh wkwkw bahkan wasit lawan Iraq aja diserang Jujur gw malu",salah pemain nilai sudut pandang doang realitanya gin akun ig pemain serang tuh wkwkw wasit lawan iraq serang jujur malu,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"#PATRICK STAY STAY di BIKINI BOTTOM tapi, bukan di Indonesia 😅",patrick stay stay bikini bottom indonesia,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
SE7 kawan... mayoritas yg ngerti bola kesalahan Ter BESAR adalah mengganti STY dngn tkng judi...gestur semalem sngt menjelaskan klu dia bkn pelatih sepakbola...malah pak Sumarji i yg protes wlpn dpt kartu merah...sdngkan dia hanya duduk sambil acting muka sedih..TAI lah......,kawan mayoritas ngerti bola salah ter ganti sty dngn tkng judigestur semalem sngt klu bkn pelatih sepakbolamalah sumarji protes wlpn dpt kartu merahsdngkan duduk acting muka sedihtai,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
"​ @supendimovic3098 bener. Inget dulu pas sty jadi pelatih, pasti emosi kalo pemain kita di curangin. Si petrik flat aja no respon",bener inget sty pelatih emosi kalo pemain curangin si trik flat no respon,negatif,"Berisi kritik, kekecewaan, atau sindiran terhadap pelatih, PSSI, Erick Thohir, Patrick/Kluivert, atau kegagalan Timnas."
