komentar,komentar_bersih,label_final,alasan_label
Siapa bilang STY bagus....parkir bus doang yg ada dibamtai kali..😂😂,bilang sty bagusparkir bus doang dibamtai kali,negatif,Kritik terhadap gaya main STY.
"​ @marifullahaja107 lu nonton waktu timnas vs Arab pas dilatih sty?? Jangan di goa aja, keluar lu",nonton timnas vs arab latih sty goa,negatif,Serangan negatif dalam debat komentar.
​ @marifullahaja107 betul di bantai sehingga berhasil menggasak saudi 2 : 0,bantai hasil gasak saudi,positif,Membela STY dengan menonjolkan kemenangan atas Saudi.
ya udah lu jadi pelatih aja,ya udah pelatih,negatif,Balasan bernada negatif/menyindir.
Ga ngaruh walaupun ada marceng,ngaruh marceng,negatif,Menganggap keberadaan pemain tertentu tidak berpengaruh.
Sok tau lo...,sok,negatif,Serangan personal bernada negatif.
Celek,celek,negatif,Komentar pendek bernada negatif.
Dunia belum berakhir,dunia,positif,Memberi penguatan bahwa dunia belum berakhir.
Kalah ya kalah ajah kocak main msih kek tarkam mau berharap menang cuma bs nyalahi wasit,kalah ya kalah ajah kocak main msih tarkam harap menang bs nyalahi wasit,negatif,Kritik terhadap permainan Timnas dan kebiasaan menyalahkan wasit.
​ @ApriYadi-zd2sv KLO komentar pinter Dkit knp Kocakk Lihat wasit nyah tadi mlm yg di untungkan Irak,zd sv komentar pinter dkit kocakk lihat wasit nyah mlm untung irak,negatif,Membela pandangan bahwa wasit menguntungkan Irak.
​ @ApriYadi-zd2sv KLO g tau tentang sepakbola bola Mnding diem ajh Kocakk,zd sv sepakbola bola mnding diem ajh kocakk,negatif,Serangan negatif terhadap lawan bicara.
Di suap wasitnya itu Bang,suap wasit bang,negatif,Dugaan wasit disuap.
Kemarin wasit yang memimpin Bagus tegas timnas tetap kalah jg kenapa ya,kemarin wasit pimpin bagus timnas kalah jg ya,negatif,Kritik bahwa Timnas tetap kalah meski wasit bagus.
​ @nenengGeulis-cv8xz Mainnya di tanah arab Coba main di tempat netral dijepang atau korea Beda cerita lah,cv xz main tanah arab coba main netral dijepang korea beda cerita,negatif,Menganggap kondisi tempat pertandingan tidak adil.
"Kalau tim pelatih iya harus dipecat karena gagal, kalau ET ya nggalah karena program ET lah timnas bisa terbang sejauh ini. Pencapaian yang hampir mustahil dicapai oleh tim² Asia Tenggara lainnya.",tim pelatih iya pecat gagal et ya nggalah program et timnas terbang capai mustahil capai tim asia tenggara,negatif,Mengkritik pelatih yang gagal meski tetap mengakui ET.
Usut toh uang rakyat....ET Pecat!,usut uang rakyatet pecat,negatif,Menuntut ET dipecat dan uang rakyat diusut.
"Kalo gak ada erik, gak mungkin banyak naturalisasi bagus kayak skarang",kalo erik naturalisasi bagus skarang,positif,Mengapresiasi peran Erick dalam naturalisasi.
Kluivert yang harus out,kluivert out,negatif,Menuntut Kluivert keluar.
Erik bukan bidang olahraga,erik bidang olahraga,negatif,Kritik bahwa Erick bukan bidang olahraga.
jgn lupa towel out.tolong towel dinaturalisasi ke malay atau vitnam,jgn lupa towel outtolong towel naturalisasi malay vitnam,negatif,Sarkasme dan tuntutan terhadap Towel.
"Jangan sedih palawan bangsa kalian putra terbaik negri ini karnakalianlah timnas merasakan ajang seperti ini , masih ada piala asia ayo semangat ,",sedih palawan bangsa putra baik negri karnakalianlah timnas rasa ajang piala asia ayo semangat,positif,Dukungan kepada pemain dan ajakan semangat untuk Piala Asia.
Matur suwun pak eric,matur suwun eric,positif,Ucapan terima kasih kepada Erick.
"Tetap semangat,kalian semua sudah sangat luar biasa",semangatkalian,positif,Dukungan dan apresiasi bahwa pemain luar biasa.
"Tetap semangat, kita akan tetap mendukung",semangat dukung,positif,Dukungan untuk tetap semangat.
Jangan nangis ini sudah takdir allah,nang takdir allah,positif,Menenangkan pemain agar tidak sedih.
terima kasih buat para pemain timnas❤❤❤ttp smngt.,terima kasih pemain timnasttp smngt,positif,Ucapan terima kasih kepada pemain Timnas.
"Yah memang pahit, tapi yg namanya pertandingan ada menang ada kalah, ada berhasil ada gagal, jadi tegakan kapalmu garuda, terima kasih atas perjuangan kalian",yah pahit nama tanding menang kalah hasil gagal tega kapal garuda terima kasih juang,positif,Apresiasi atas perjuangan meski hasil pahit.
Tetap semangat dan bangga dgn pemain udh bagus s pertahankan LG buat 5 THN kedepan,semangat bangga pemain udh bagus tahan lg thn depan,positif,Dukungan dan rasa bangga kepada pemain.
Terimakasih Untuk Perjuangan nya 🇮🇩,terimakasih juang,positif,Ucapan terima kasih atas perjuangan.
"Gak usah nangis bro bangsa indo pantang nangis sudah biasa ditusuk dari belakang, berjuanglah kembali",nang bangsa indo pantang nang tusuk juang,positif,Dukungan agar tidak menangis dan berjuang kembali.
Kalian sdh luar biasa...,sdh,positif,Pujian bahwa pemain luar biasa.
Kita sudah berjuang ayooo tetap semangat GARUDA❤❤,juang ayooo semangat garuda,positif,Dukungan dan semangat untuk Garuda.
Ini yang d inginkan Erik Tohir dan towel🎉🎉,erik tohir towel,negatif,Sarkasme terhadap Erick Thohir dan Towel.
"Timnas udh kena mental gara"" kalah pertandingan sebelumnya...😂",timnas udh kena mental gara kalah tanding,negatif,Kritik bahwa Timnas terkena mental akibat kekalahan.
