komentar,komentar_bersih,label_final,alasan_label
Dan Belm tentu bisa sampe tahap sejauh ini 😂,belm sampe tahap,negatif,Pesimis belum tentu bisa sampai tahap sejauh ini lagi.
Era itu masing²! Yg jelas sekarang adalah keputusan terburuk saat ganti pelatih...dan ini hasilnya!!! Bagsat,era putus buruk ganti pelatihdan hasil bagsat,negatif,Mengkritik keputusan mengganti pelatih sebagai keputusan terburuk.
Klu gagal lagi ada 4 tahun lagi.....😂 Semangat......,klu gagal semangat,positif,Memberi semangat meskipun gagal.
INDONESIA ❤❤❤❤❤❤,indonesia,positif,Dukungan simbolik kepada Indonesia.
Bener bro 😂😂😂,bener,netral,Persetujuan singkat tanpa konteks jelas.
"Gak sampe lolos pildun,itu target sebenarnya.sampe sini juga udah bonus.",sampe lolos pildunitu target sebenarnyasampe udah bonus,positif,Menerima pencapaian sebagai bonus.
Sangat se77777777..... Kualat dg Syntyong.,kualat dg syntyong,negatif,"Menyebut kualat terhadap STY, bernada kritik."
Betulll👍👍,betulll,netral,Persetujuan singkat tanpa konteks jelas.
Wahhh mantap ini 😂😂,wahhh mantap,netral,Pujian/candaan singkat tanpa konteks jelas.
"iya lebih baik dari irak, tapi kalah buat apa? ingat irak negara yg abis hancur lebur oleh amerika, masih sekuat ini, tanpa pemain asingt hahahaha",iya irak kalah irak negara abis hancur lebur amerika kuat pemain asingt hahahaha,negatif,Mengkritik kekalahan meski mengakui Irak lebih baik.
"​ @RoyJack-yc4tg yaelah bro itu tahun berapa lagian namanya negara timteng gak ada yg lemah , irak pun pemain mayoritas abroad dan liga mereka gak pernah dibawah indo",yc tg yaelah nama negara timteng lemah irak pemain mayoritas abroad liga bawah indo,netral,Menjelaskan kekuatan negara Timur Tengah/Irak.
4 tahun Lagi para lawan juga tambah jago ... Tolong pecat pelatihnya,lawan jago tolong pecat latih,negatif,Meminta pelatih dipecat.
😂😂😂😂....Irak juga pelatihnya ganti....kalau masih Jesus..udh dirujak,irak latih gantikalau jesusudh rujak,negatif,Sarkasme soal pelatih Irak diganti.
Gitu terus bg sampe rafathar punya cucu😂😂😂,gitu bg sampe rafathar cucu,negatif,Sarkasme bahwa alasan akan terus berulang.
"2 pertandingan yg line kacau, Leg pertama lawan cina Dan kemarin lawan arab, kalahnya ga terima😂",tanding line kacau leg lawan cina kemarin lawan arab kalah terima,negatif,Mengkritik line-up kacau dan kekalahan.
SELAMAT PK ET MENANG....IS,selamat pk et menang,negatif,Sarkasme kepada PK dan Erick Thohir.
"Akibat politik Belanda ikut campur urusan dalam sepakbola Indonesia terima lah saja , waktu sty menang lawan arab Saudi malah di pecat permintaan Belanda Terima saja , yang bertanggung jawab ketua PSSI dulu",akibat politik belanda campur urus sepakbola indonesia terima sty menang lawan arab saudi pecat minta belanda terima tanggung ketua pssi,negatif,Mengkritik politik Belanda dan tanggung jawab PSSI.
sumpah nyesek banget. sedih timnas kita gagal,sumpah nyesek sedih timnas gagal,negatif,Sedih karena Timnas gagal.
Negara yg kata nya besar dipertontonkan kebodohan..permainan yg luar biasa..dan buat pra pemain mereka pahlawan2 bangsa,negara tonton kebodohanpermainan biasadan pra pemain pahlawan bangsa,negatif,Mengkritik kebodohan meski memuji pemain.
"Erik ,Arya tanggung jawab 💪🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩",erik arya tanggung,negatif,Menuntut Erick dan Arya bertanggung jawab.
"Tetap semangat dan tetap dukung timnas, mudah2an timnas Indonesia bisa masuk piala dunia tahun 2030. Amin",semangat dukung timnas mudah an timnas indonesia masuk piala dunia amin,positif,Dukungan dan harapan Timnas masuk Piala Dunia 2030.
ERICK TOHIR CS DAN DEDENGKOT SEMUA BELANDA YG TERBAIK SEMOGA SUKSES WAHAI BAPAK ERICK TERHORMAT DAN JAJARAN NYA,erick tohir cs dedengkot belanda baik moga sukses erick hormat jajar,negatif,Sarkasme kepada Erick Thohir dan jajaran.
"Pengen silahturahmi sama towel,Akmal dan kawan kawan😂😂",ken silahturahmi towelakmal kawan kawan,negatif,Sarkasme terhadap Towel/Akmal.
trmksh smuanya KPD pemain kalian SDH brjuang smua. luar biasa,trmksh smuanya kpd pemain sdh brjuang smua,positif,Ucapan terima kasih atas perjuangan pemain.
Indonesia memang kalah tp dunia tau Indonesia KLH terhormat❤,indonesia kalah dunia indonesia klh hormat,positif,Menyatakan Indonesia kalah secara terhormat.
Indonesia main sudah cukup bagus ...mungkin belum rezeki Indonesia belum di beri kesempatan main di Piala Dunia. Pemain sudah bermain baik dan kualitas mereka baik. Mungkin perlu di evaluasi hanya tim pelatih.. untuk meningkatkan strategi kedepan.,indonesia main bagus rezeki indonesia sempat main piala dunia pemain main kualitas evaluasi tim pelatih tingkat strategi depan,positif,Menilai permainan bagus dan pemain berkualitas.
"Untuk semua pemain...kami Fans Garuda tetap mendukung kalian,jangan berkecil hati, terima kasih telah Berjuang sampai sejauh ini...❤❤ We love you all",pemainkami fans garuda dukung kalianjangan kecil hati terima kasih juang we love you all,positif,Dukungan kepada pemain dan apresiasi perjuangan.
KEMBALIKAN STY.BERSAMA STY.TIMNAS SEMAKIN JAYA,kembali stybersama stytimnas jaya,positif,Mendukung pengembalian STY demi kejayaan Timnas.
"Seharusnya Timnas Indonesia sudah dapat tiket piala dunia di round 3, kalo gak ganti pelatih dan gak dicurangi Bahrain😢💔",timnas indonesia tiket piala dunia round kalo ganti pelatih curang bahrain,negatif,Mengkritik pergantian pelatih dan kecurangan Bahrain.
"Tetap berbesar hati timnas indonesia, ❤",besar hati timnas indonesia,positif,Tetap berbesar hati kepada Timnas Indonesia.
"Kita kalah tapi hati kita menang pemain luar biasa ini pemain pemain terbaik yg pernah Indonesia miliki. Hanya perjalanan yg tidak berpihak kita, saya yakin ini kwalitas awal tim nasional akan lebih bagus ke depan.",kalah hati menang pemain pemain pemain baik indonesia milik jalan pihak kwalitas tim nasional bagus,positif,Bangga pada pemain dan optimis kualitas tim makin baik.
Yg membingungkan adalah si ET. Knp dan apa yg anda fikirkan. Rakyat Indonesia berharap berharap sama mu karena km pemimpin diawal yg sangat baik tapi kena diakhiri dengan keputusan yg aneh😢😢 we,bingung si et fikirkan rakyat indonesia harap harap mu km pimpin awal kena putus aneh we,negatif,Mengkritik keputusan Erick Thohir yang dianggap aneh.
Semoga masih ada umur 4 tahun lagi mengiringi langkah timnas dengan doa .. Timnas kalian sudah berjuang sekuat tenaga.. Berkorban jiwa raga.. Terimakasih.. Semoga Allah limpahkan kebagian kesuksesan keberuntungan dunia akhirat di beri sehat... Kami pasti merindukan nonton kalian main..❤❤🎉🎉,moga umur iring langkah timnas doa timnas juang kuat tenaga korban jiwa raga terimakasih moga allah limpah bagi sukses untung dunia akhirat sehat rindu nonton main,positif,"Doa, terima kasih, dan dukungan kepada Timnas."
"Kluivert bukan pelatih Naturalisasi. Dia warga Negara Belanda asli, bukan WNI. Dia ga akan peduli dengan nasionalisme dan harga diri Bangsa Indonesia. Ga peduli Indonesia masuk piala dunia atau tidak. Bagi dia yg penting siapa yg bisa kasih duit banyak. Beda dgn para pemain naturalisasi yg sdh menjadi Warga Negara Indonesia dan karirnya masih panjang. Mereka ingin sekali bisa berlaga di piala dunia.",kluivert pelatih naturalisasi warga negara belanda asli wni peduli nasionalisme harga bangsa indonesia peduli indonesia masuk piala dunia kasih duit beda pemain naturalisasi sdh warga negara indonesia karirnya laga piala dunia,negatif,Mengkritik Kluivert yang dianggap tidak peduli nasionalisme.
