komentar,komentar_bersih,label_final,alasan_label
"Saya sebagai fans tetap bangga kepada para pemain Timnas Indonesia, karena mereka telah berjuang dari awal sampai akhir di ronde keempat. Meskipun kita semua harus mau mengakui bahwa pemilihan pemain di laga melawan Timnas Arab Saudi di ronde keempat itu cukup mengecewakan, bukan berarti mereka yang dipasang tidak layak hanya saja sebagian pemain lebih bagus dipasang sebagai pemain pengganti dan bukan malah diturunkan sejak awal pertandingan. Disisi lain fans Timnas Indonesia tidak ingin saling menyalahkan, karena yang diinginkan para fans hanyalah sebuah pertanggungjawaban entah itu dari pihak federasi atau pihak pelatih utama. Berharap setelah ini pihak federasi sadar akan kesalahan mereka tanpa harus terus-terusan dihujat. Itulah sedikit curhat seorang fans Timnas Indonesia dan terima kasih kalian sudah berjuang sejauh ini para punggawa timnas garuda. Kami tetap bangga dan Forza Garuda.",fans bangga pemain timnas indonesia juang ronde empat aku pilih pemain laga lawan timnas arab saudi ronde empat kecewa pasang layak pemain bagus pasang pemain ganti turun tanding sisi fans timnas indonesia salah fans pertanggungjawaban federasi pelatih utama harap federasi sadar salah terusterusan hujat curhat fans timnas indonesia terima kasih juang punggawa timnas garuda bangga forza garuda,positif,"Dominan berisi rasa bangga, terima kasih, dan dukungan meskipun ada kritik."
MISI SUKSES,misi sukses,netral,"Komentar singkat dan ambigu, tidak jelas mengarah ke sentimen tertentu."
WC Tahun 2026 adalah kesempatan terakhir Haye Itulah sebabnya Haye nangis paling kenceng,wc sempat haye haye nang kenceng,negatif,Mengandung kesedihan karena peluang terakhir Haye berakhir.
SUDAH JGAN KEGEDEAN MIMPI...,jgan gede mimpi,negatif,Mengkritik ekspektasi yang dianggap terlalu besar.
Tetap semangat biarpun ga lolos..tetap bangga sebagai bangsa Indonesia,semangat biarpun lolostetap bangga bangsa indonesia,positif,Tetap memberi semangat dan bangga sebagai bangsa Indonesia.
"Makanya jangan terlalu sombong media Indonesia, ketika baru menang satu kli, sudah merasa, di atas angin, dn inilah balasan tuhan utk kita semua, yg terlalu sombong. Saat masih dlm proses perjuangan, dn sekarang kita smua malu sendiri dari hasil kesombongan kita..!",sombong media indonesia menang kli angin dn balas tuhan sombong proses juang dn smua malu hasil sombong,negatif,Mengkritik kesombongan media/publik dan menyebut hasil sebagai akibatnya.
Bnar min,bnar,netral,Komentar persetujuan singkat tanpa sentimen jelas.
Terima kasih.. 👏🏻👏🏻 Bangkit.. Bangkit.. Bangkit.............,terima kasih bangkit bangkit bangkit,positif,Berisi ucapan terima kasih dan ajakan bangkit.
Keren Min Chanel ini Bijak sekali✌👍👍 Chanel lain Semua menyalahkan PK sebagai Nahkoda,keren chanel bijak chanel salah pk nahkoda,positif,Memuji channel yang dianggap bijak.
tetap bersatu,satu,positif,Ajakan tetap bersatu.
"terima kasih untuk pemain, pelatih, staf dan pengurus PSSI, membawa timnas sudah sejauh ini. belum rejeki kita main di piala dunia 2026, rejeki kita masih sebatas nonton piala dunia 2026 di TVRI. makasih TVRI.",terima kasih pemain pelatih staf urus pssi bawa timnas rejeki main piala dunia rejeki batas nonton piala dunia tvri makasih tvri,positif,"Berisi terima kasih kepada pemain, pelatih, staf, PSSI, dan Timnas."
Nyesekk di hati,nyesekk hati,negatif,Menunjukkan rasa sesak/kekecewaan.
PSSI pada ngumpet😀,pssi ngumpet,negatif,Menindir PSSI yang dianggap bersembunyi.
Dach hebat sampai di babak ini...dach lompat jauh..,dach hebat babak inidach lompat,positif,Mengapresiasi pencapaian Timnas sampai babak tersebut.
ayoooo.... demo PSSI,ayoooo demo pssi,negatif,Ajakan demo PSSI menunjukkan kritik.
"dengan titik ini, Indonesia wajib masuk FWC 2030 sih.",titik indonesia wajib masuk fwc,positif,Berisi harapan Indonesia wajib masuk Piala Dunia 2030.
"Indonesian sudah membuktikannya, juara liga Dangdut dilatih oleh orang lokal...",indonesian bukti juara liga dangdut latih orang lokal,netral,Komentar bercanda/ambigu tentang liga dangdut dan pelatih lokal.
Kembaliakan sty,kembaliakan sty,negatif,"Meminta STY dikembalikan, menunjukkan ketidakpuasan terhadap kondisi saat ini."
PK:cuan ane cair cair...😂,pkcuan ane cair cair,negatif,Sindiran terhadap Patrick terkait uang/cuan.
"Ada gak rasa terimakasih kalian ke rakyat Indonesia yg sdh setia mendukung dari segala drama yg dibuat oleh Federasi(PSSI) selama ini, intinya kalau sepakbola sdh bercampur dengan aroma politik inilah salah satu hasilnya..sampai saking serinnya dikibulin rakyat Indonesia masih tetap setia bersama Timnas Indonesia..",terimakasih rakyat indonesia sdh setia dukung drama federasipssi inti sepakbola sdh campur aroma politik salah hasilnyasampai saking serinnya dikibulin rakyat indonesia setia timnas indonesia,negatif,Mengkritik federasi/PSSI dan unsur politik dalam sepak bola.
"Kesalahan terbesar timnas Indonesia: memecat STY, memilih pelatih non pengalaman, dll 🤔🤔🤔 sampe kiamat pun sepakbola Indonesia g akan maju 🤔🤔🤔",salah besar timnas indonesia pecat sty pilih pelatih non alam dll sampe kiamat sepakbola indonesia maju,negatif,"Mengkritik pemecatan STY dan pilihan pelatih, serta pesimis terhadap sepak bola Indonesia."
seharusnya kita bersyukur kepada pak marji,syukur marji,positif,"Berisi ajakan bersyukur, bernada positif."
Gagal itu adalah takdir 🗿,gagal takdir,netral,Pernyataan menerima kegagalan sebagai takdir tanpa emosi kuat.
PSSI wajib evaluasi timnas wajib lolos di round 3 di Kualifikasi piala dunia 2030 nanti,pssi wajib evaluasi timnas wajib lolos round kualifikasi piala dunia,positif,Berisi evaluasi dan harapan Timnas wajib lolos pada 2030.
Jujur gw nungguin video ini tapi juga ngga siap untuk menontonya,jujur nungguin video ngga menontonya,negatif,Menunjukkan ketidaksiapan/emosi negatif untuk menonton video terkait kegagalan.
Saya berharap 2030 nanti indonesia masuk ke piala dunia dengan keadaan Kevin diks verdonk atau yg lainnya sudah ada pemain timnas yg sudah masuk club club besar papan atas,harap indonesia masuk piala dunia kevin diks verdonk pemain timnas masuk club club papan,positif,Berisi harapan Indonesia masuk Piala Dunia 2030.
"Di ganti bukanya tambah baik justrus jadi rusak, itu lah kekecewaan kita semua. .",ganti buka justrus rusak kecewa,negatif,Mengkritik pergantian pelatih yang dianggap membuat tim rusak.
"Apapun hasilnya, garuda tetap didadaku slamanya❤ kalian pahlawan2 hebat, masuk round 4 aja dah sangat wah bagi Indonesia, 1 1 nya negara ASEAN yg bs lolos sampe round 4❤ nanti kita benahi lgi mulai di Piala Asia❤",apa hasil garuda dada slamanya pahlawan hebat masuk round dah indonesia negara asean bs lolos sampe round benah lgi piala asia,positif,"Berisi dukungan, kebanggaan, dan apresiasi kepada Garuda."
Bambang Pamungkas cocok untuk melatih timnas Indonesia senior karena sifatnya yang tegas dan mudah dipahami taktik naluri golnya,bambang pamungkas cocok latih timnas indonesia senior sifat mudah paham taktik naluri gol,positif,Menyatakan Bambang Pamungkas cocok melatih Timnas.
Kenang prankkk,kenang prankkk,netral,"Komentar sangat singkat/bercanda, tidak jelas sentimennya."
Padepokan AFF akhirnya kembali diisi murid kesayangannya,padepokan aff isi murid sayang,negatif,Sindiran bahwa Timnas kembali ke level AFF.
Ada yang kaya raya dibalik kekecewaan kita😢,kaya raya balik kecewa,negatif,"Menyebut ada pihak kaya di balik kekecewaan, bernada kritik."
"Mustahil bisa mempiki kompitisi dlm negri dan pembinaan kalau federasih msih dikuasai mafia bola.. ""fakta itu""...kata bung roky putirai",mustahil mempiki kompitisi negri bina federasih msih asai mafia bola fakta itukata roky putirai,negatif,Mengkritik federasi yang dianggap dikuasai mafia bola.
"Selamat datang ke Timnas Era Kegelapan Alfred Riedl, Luis Milla sama STY udah jadi contoh, ketika performa timnas diatas dan tiba tiba diganti, lalu masuk ke era Kegelapan",selamat timnas era gelap alfred riedl luis milla sty udah contoh performa timnas atas ganti masuk era gelap,negatif,Menilai Timnas masuk era kegelapan setelah pergantian pelatih.
