komentar,komentar_bersih,label_final,alasan_label
Toel nyayur nih Indonesia kalah. 😅,toel nyayur indonesia kalah,negatif,Sindiran bahwa Towel senang Indonesia kalah.
"Cari kambing hitam atau suudzon sama orang ga baik bro, yang disalahin itu pelatihnya kocak yg salah pilih pemain ga kyk di era sty 😅",cari kambing hitam suudzon orang disalahin latih kocak salah pilih pemain kyk era sty,negatif,Kritik terhadap pelatih karena salah memilih pemain.
Towel menang judi,towel menang judi,negatif,Tuduhan Towel menang judi.
"Masalah sepak bola, Indonesia dah paling hebat SE Asia. Aku bangga PSSI 👍👍👍🇲🇨",sepak bola indonesia dah hebat asia bangga pssi,positif,Bangga terhadap PSSI dan sepak bola Indonesia di Asia Tenggara.
Bukan si towel tapi Malaydesh lah yang paling sorak sorak gembira,si towel malaydesh sorak sorak gembira,negatif,Komentar menyebut pihak luar yang gembira atas kekalahan.
"Mau komen itu pinter""dikit bro, pandit bola emank ada yg mau timnas negara sendiri hancur? Yang ada negara tetangga itu pasti mencemooh kocak",komen pinterdikit pandit bola emank timnas negara hancur negara tetangga cemooh kocak,netral,"Komentar meta terhadap pandit/negara tetangga, tidak jelas ke Timnas."
"​ @rayaldilla6744 seburuk nya towel mengkritik pasti sedih jg timnas kita kalah , yang paling sorak sorak ya Malaydesh",buruk towel kritik sedih jg timnas kalah sorak sorak ya malaydesh,positif,Membela Towel dan menunjukkan kesedihan atas Timnas kalah.
Yu tuntut towel supaya tanggung jawab,yu tuntut towel tanggung,negatif,Menuntut Towel bertanggung jawab.
"Kalo wasit oman aja bisa di gruduk netizen, masak kaya towel dan justin gak bisa d gruduk netizen juga? Aneh!",kalo wasit om gruduk netizen masak kaya towel justin gruduk netizen aneh,negatif,Ajakan menyerang/gruduk pihak yang dianggap salah.
Ternyata prediksi gusdur benar tapi u 17 yg dewasa nunggu dulu,prediksi gusdur dewasa nunggu,netral,"Pernyataan prediksi Gus Dur, netral."
Pemuja juara Liga 1,puja juara liga,negatif,Ejekan terhadap pemuja Liga 1.
Sedih sihhh udah umur segini pengen lihat timnas lolos piala Dunia blum kesampaian,sedih sihhh udah umur gin ken lihat timnas lolos piala dunia blum,negatif,Ungkapan sedih karena belum melihat Timnas lolos Piala Dunia.
uda dari sekarang gak usah lagi dengerin buzzer2 itu bila perlu unsubscribe channel nya biar gak tergiring opini lagi dan sebelum PK di pecat gak usah nonton ke stadion karna cuma buat sakit hati😂,uda dengerin buzzer unsubscribe channel biar giring opini pk pecat nonton stadion sakit hati,negatif,Kritik terhadap buzzer dan kekecewaan sampai sakit hati.
Buat towel yg penting cair. Timnas bodo amat kalah.,towel cair timnas bodo kalah,negatif,Sindiran Towel mementingkan uang dan Timnas kalah.
capt jay..kontribusinya mana...bisanya protes.marah marah..mungkin mau menutupi kekurangan dye😅😅,capt jaykontribusinya manabisanya protesmarah marahmungkin tutup kurang dye,negatif,Kritik terhadap kontribusi Jay dan perilakunya.
"​ @Heru-ld8bz wajar bang kapten dalam sepak bola kayak gitu, Jay gak marah marah, dia cuma ngasih arahan, dan cuman berdebat sama wasit",ld bz wajar bang kapten sepak bola gitu jay marah marah ngasih arah cuman debat wasit,positif,Membela Jay sebagai kapten yang memberi arahan.
Towel dan Akmal 😂😂trtawa😂,towel akmal trtawa,negatif,Sindiran Towel dan Akmal tertawa.
warga irak pasti beterima kasih juga bang sama captain irak sudah mengaharumkan bangsa...😅,warga irak beterima kasih bang captain irak mengaharumkan bangsa,negatif,Sarkasme terkait kapten Irak mengharumkan bangsa.
Si Jay macam tae bnyak protes... Si Belanda Tumbang dia kali ma tim Arab😂😂😂,si jay tae bnyak protes si belanda tumbang kali ma tim arab,negatif,Kritik/ejekan terhadap Jay dan pemain Belanda.
Mengharumkan nama bangsa apa?,harum nama bangsa,netral,Pertanyaan netral.
Bener ini harapan towel dan erik 😂,bener harap towel erik,negatif,Sindiran bahwa hasil sesuai harapan Towel dan Erick.
Sesuai keinginan TOWEL JUSTIN Kohci Mukocino Akmal Arya Sinulingga.. Sementara Erick Thohir entahlah 😅😅,sesuai towel justin kohci mukocino akmal arya sinulingga erick thohir,negatif,Kritik terhadap pihak yang dianggap menginginkan hasil tersebut.
Iya betul,iya,netral,Tanggapan persetujuan singkat tanpa konteks jelas.
Betul bangat bro,bangat,netral,Tanggapan persetujuan singkat tanpa konteks jelas.
"Kegagalan itu berawal dari pergantian pelatih, sty sedang membuktikan perporma terbaiknya mlh di ganti petrik yang ga jlass",gagal ganti pelatih sty bukti perporma baik mlh ganti trik jlass,negatif,Kritik bahwa kegagalan berawal dari pergantian STY ke Patrick.
​ @RiaNovisahrya-u8w ni lagi nih. Dibilangin jg kalau masih STY maka ada bbrp pemain abroad yg ga mau join lagi...,ni dibilangin jg sty bbrp pemain abroad join,netral,Pernyataan penjelasan soal pemain abroad jika STY bertahan.
Betul bro.mafia PSSI mereka,bromafia pssi,negatif,Kritik terhadap mafia PSSI.
