komentar,komentar_bersih,label_final,alasan_label
"Kita sepemikiran, karna kalo gagalnya di tangan STY masih bisa di bilang proses. Dia udah membangun kaya blueprint permainan disini dan di uji di kualifikasi WC, nah kalo gagal kan masih bisa di evaluasi atau apa gitu. Di tangan kluivert jatuhnya kaya di obrak abrik anjir",pikir kalo gagal tangan sty bilang proses udah bangun kaya blueprint main uji kualifikasi wc kalo gagal evaluasi gitu tangan kluivert jatuh kaya obrak abrik anjir,negatif,Mengkritik Kluivert karena dianggap mengobrak-abrik proses STY.
Btul,btul,netral,Persetujuan singkat tanpa konteks sentimen jelas.
"Kalau tau gagal ya gak ganti bro. Namanya juga usaha pengin lolos, semua negara penginnya lolos ,tp kalau memng blm rejekinya.",gagal ya ganti nama usaha pengin lolos negara pengin lolos memng blm rejekinya,netral,Komentar menjelaskan usaha lolos dan faktor rezeki tanpa emosi kuat.
"Percaya sama gw , elo akan tetap komentar hal yg mirip jika STY gagal. Karena ini hanya kekecewaan dalam atas harapan yg bertolak belakang dg kenyataan.",percaya elo komentar sty gagal kecewa harap tolak dg nyata,netral,Komentar analitis tentang kekecewaan suporter tanpa sentimen jelas.
"​ @dikara520 Saya yakin tidak, fans dan supporter timnas udah dewasa. Justru PSSI-nya yang belum!",fans supporter timnas udah dewasa pssinya,negatif,Mengkritik PSSI sebagai pihak yang belum dewasa.
Pretttt😂,pretttt,negatif,Komentar sindiran/penolakan terhadap pendapat sebelumnya.
Up joosss❤❤❤❤❤❤,up joosss,positif,Dukungan singkat bernada positif.
Gagal di round 3,gagal round,netral,Pernyataan fakta singkat tentang gagal di round 3.
Erik Tohir mundur,erik tohir mundur,negatif,Menuntut Erick Thohir mundur.
Halu,halu,negatif,Komentar merendahkan/menolak pendapat dengan kata halu.
"Halah kentut, mau pelatihnya siapa kek, siapa juga yg rela kalah",halah kentut latih rela kalah,negatif,Bernada sinis terhadap kekalahan dan pelatih manapun.
​​ @MuhammadMiftah-d5i lu doang kali yang begitu..,doang kali,netral,Balasan personal tanpa sentimen jelas terhadap Timnas.
"Iya lagi 😢, setidak nya kita tau sty bangun sepak bola kita dari mines",iya tidak sty bangun sepak bola mes,positif,Mengapresiasi STY karena membangun sepak bola dari titik rendah.
"STY pake asnawi bisa kantongin garnacho, PK pake squad mewah, pemain pada blunder 🤮",sty pake asnawi kantongin garnacho pk pake squad mewah pemain blunder,negatif,Mengkritik PK dengan membandingkan performa pemain era STY dan PK.
Pemikiran yang sama,pikir,netral,Persetujuan singkat tanpa konteks sentimen jelas.
tetep gw lebih suka sama sty coba pas dulu pemainnya udah kaya sekarang mungkin udah mantep .,tetep suka sty coba main udah kaya udah mantep,positif,Menyatakan lebih suka era STY dan optimis jika skuad lengkap.
Selamatlah kau STY timnas kalah bukan bersama Anda sehingga kau gk di hujat habis,selamat kau sty timnas kalah kau hujat habis,positif,Membela STY karena kekalahan terjadi bukan saat ia melatih.
"Setuju bang, karena sty yang berhasil kalau pun gagal. Harus bersama ieng yang pernah berhasil membawa nya",tuju bang sty hasil gagal ieng hasil bawa,positif,Mendukung STY karena dinilai berhasil membawa Timnas sejauh ini.
Sty pakai rafael struick,sty pakai rafael struick,netral,Pernyataan singkat/faktual tentang pemain yang dipakai STY.
"Yg terpenting line up pemain yg dulu yg sudah sangat baik , kalah sedikit tapi menang dan imbang banyak .",penting line up pemain kalah menang imbang,positif,Mengapresiasi line-up lama yang dinilai lebih baik.
Walaupun TDK meraih tropi tapi bersama sty timnas maennya enak dihihat,raih tropi sty timnas maennya enak dihihat,positif,Memuji permainan Timnas era STY yang enak dilihat.
Enggak.juga sihh,enggakjuga sihh,netral,Tanggapan singkat tanpa konteks sentimen jelas.
Patrick botakk,patrick botakk,negatif,Mengejek Patrick secara personal.
"bullshit lu bro, kalau pun sty stay dengan kondisi seperti ini, gua yakin lu gabakal bilang begitu, itulah kenapa gua bilang lu bullshit.",bullshit sty stay kondisi gabakal bilang bilang bullshit,negatif,Komentar debat bernada kasar/penolakan terhadap pendapat.
"​​ @rzkymrm Lu yang bullshit, lu gak ngehargain kedewasaan supporter dan fans timnas sejak era STY. Betapa bangganya berjuang bersama pemain dan tetap legowo menerima kekalahan. Karena tau pemain, pelatih, semua official sudah berjuang dengan selayaknya.",bullshit ngehargain dewasa supporter fans timnas era sty betapa bangga juang pemain legowo terima kalah pemain pelatih official juang layak,positif,Membela kedewasaan suporter era STY dan mengapresiasi perjuangan.
"Kalo masih sama pelatih dulu, paling sdh out di round 3",kalo pelatih sdh out round,negatif,Mengkritik STY dengan menyebut tetap akan tersingkir di round 3.
"​ @LeliekAgung Sama2 kemungkinan, tapi saya yakin fans dan supporter timnas lebih ikhlas menerimanya. Tapi bisa juga kan kalau tetap bersama STY bisa lolos pildun. Karena lagi2 semuanya kemungkinan. Dan karena STY diganti, logis kalau tuntutan ke PK lebih tinggi.",fans supporter timnas ikhlas terima sty lolos pildun sty ganti logis tuntut pk,positif,Membela STY dan menilai suporter lebih ikhlas jika bersama STY.
Sedih bang tp yaudahlahya,sedih bang yaudahlahya,negatif,Mengungkapkan kesedihan terhadap situasi Timnas.
Blundernya STY cuman di piala AFF maksa pake tim U23 padahal itu kesempatan emas pemain liga 1 unjuk gigi,blundernya sty cuman piala aff maksa pake tim sempat emas pemain liga unjuk gigi,negatif,Mengkritik blunder STY di Piala AFF.
"@kevinmbabu9175 Karna target PSSI itu emas sea games, makanya make U23 di aff biar sekalian dpet jam terbang tinggi dan lawan timnas senior dari negara laen.",target pssi emas sea games make aff biar dpet jam terbang lawan timnas senior negara laen,netral,Memberi penjelasan alasan penggunaan U23 di AFF.
Halah sama aja mau sty mau pk 😂,halah sty pk,negatif,Sinis bahwa hasil sama saja siapa pun pelatihnya.
STY jaman iwan bule juga ga danta wkwkw,sty jaman iwan bule danta wkwkw,negatif,Mengkritik STY pada era Iwan Bule.
gw mnding gagal sama timnas drpda sma sty,mnding gagal timnas drpda sty,negatif,Menyatakan lebih memilih gagal bersama Timnas daripada bersama STY.
Kesalahan fatal adalah memberi kesempatan STY sampai 5 tahun dan tidak ada bekasnya....,salah fatal sempat sty bekas,negatif,Mengkritik keras STY karena dianggap tidak meninggalkan bekas.
​ @MaulanaRubai BEKASNYA SAMPAI ROUND 3 TRUS DIGANTI AMA YG GABENER🤣🤣 LANGSUNG JEPRET🤣,bekas round ganti ama gabener langsung jepret,positif,Membela STY secara sarkastik bahwa bekasnya sampai round 3.
"​ @Putrarajawali-f1j Bro era STY shot on goal dan defense msih lbih baik Padahal minus striker, shg goal byk dr gelandang Era PK udah komplit gitu dari kiper sampai striker, gk cuma shot on goal yg minim, bahkan defense amburadul,,, Goal pun kbykn cuma penalti Gk bisa diharapkan shot on goal era PK Dialah miskin taktik sebenarnya Klo squad terakhir ini under STY, udah sangar bgt timnas kita mulai dr Kiper sampai striker pasti menakutkan Semua buyar karena Erick Thohir Mengganti di saat yg tdk tepat Bahkan mengganti dgn seorang mantan pejudi",era sty shot on goal defense msih lbih minus striker shg goal byk gelandang era pk udah komplit gitu kiper striker shot on goal minim defense amburadul goal kbykn penalti harap shot on goal era pk miskin taktik squad under sty udah sangar timnas kiper striker takut buyar erick thohir ganti ganti mantan judi,negatif,Mengkritik era PK dengan membandingkan statistik yang lebih buruk dari era STY.
Emang kapan STY ga gagal bro? Udh brp tahun jadi pelatin indo.. Udh dapet trophy apa dia selama itu?,emang sty gagal udh brp pelatin indo udh dapet trophy,negatif,Mengkritik STY karena dianggap tidak pernah meraih trofi.
Yailah,yailah,netral,Tanggapan singkat tanpa konteks sentimen jelas.
"iyaak, lebih ikhlas guaa kalo sama sty",iyaak ikhlas guaa kalo sty,positif,Menyatakan lebih ikhlas jika gagal bersama STY.
"Sama bang saya juga begitu,Karena STY sudah dari mulai membangun tidak masalah dengan hasilnya karena sudah berjuang bersama",bang begitukarena sty bangun hasil juang,positif,Mengapresiasi STY karena membangun Timnas dari awal.
