komentar,komentar_bersih,label_final,alasan_label
Semangat timnas yg penting kalian sudah berusaha dengan keras mngkin emang blm saat timnas kita masuk piala Dunia di samping kontro versi wasit CHINA yg membagongkan,semangat timnas usaha keras mngkin emang blm timnas masuk piala dunia samping kontro versi wasit china bagong,Positif,Dukungan kepada Timnas meski belum saatnya lolos.
Uda masih bayak waktu di piala dunia Yang akan datang lagi kota akan lebih kuat,uda bayak piala dunia kota kuat,Positif,Harapan bahwa Timnas akan lebih kuat di masa depan.
dari dulu derita tiada tara😂 selalu dikalahkan sengaja indo tidak masuk piala dunia,derita tiada tara kalah sengaja indo masuk piala dunia,Negatif,Ekspresi penderitaan dan tuduhan Indonesia sengaja dikalahkan.
ET DAN PK PEAK HARUS TANGGUNG JAWAB.,et pk peak tanggung,Negatif,Menuntut ET dan PK bertanggung jawab.
"Pengen komentar pedas pada pelatih timnas, sepedas pedasnya tapi saya takutt😢😢😢😢😢,,,,",ken komentar pedas pelatih timnas sepedas pedas takutt,Negatif,Ingin memberi kritik pedas kepada pelatih.
Ada 1 pemain buat bisa memperkuat indonesia. Yuran Fernandes cocok sekali di dutin sama idzes loby biar masuk warga indonesia.dan pelatih Tavarez,pemain kuat indonesia yuran fernandes cocok dutin idzes loby biar masuk warga indonesiadan pelatih tavarez,Netral,Usulan pemain/coach tanpa emosi kuat.
"coba saja tim ini diturunkan saat melawan Arab Saudi pasti ceritanya berbeda, dan disaat melawan Irak ini mereka bermain pasti lebih enjoy lagi itu fakta dari peluang peluang yang ada",coba tim turun lawan arab saudi cerita beda saat lawan irak main enjoy fakta peluang peluang,Netral,Analisis hipotetis susunan pemain dan peluang.
Belum ada sejarah tim nas kkita sebagus ini selamat timnas kalah ggp tp kalian sdh sangat bagus kita masih butuh tambabahan pemain gelandang.,sejarah tim nas kkita bagus selamat timnas kalah ggp sdh bagus butuh tambabahan pemain gelandang,Positif,Menilai Timnas sudah sangat bagus meski kalah.
"Saat hasil undian Indonesia ketemu Arab Saudi sama Irak ada sedikit optimisme karena di laga sebelumnya Indonesia pernah imbang dan mengalahkan Arab Saudi sementara pertemuan terakhir dengan Irak saat Round 2 cuma kalah 1-2 dan itu dengan kondisi pemain masih belum seperti sekarang. Mark Klok masih jadi andalan dan Asnawi masih captain. Sejak itu tim ini meningkat cuma kalah sekali lawan China dan 2 kali lawan Jepang. Setelah kemenangan lawan Arab Saudi kalau STY tidak diganti ada kemungkinan imbang lagi lawan Australia. Setelah PK datang hasilnya hancur. Sejak ujicoba kemarin sudah pesimis pada round 4 Sedih buat beberapa pemain yang 4 tahun lagi belum tentu ada kesempatan lagi. Seperti Haye, sama Pelupessy yang sudah usia 30 tahun sekarang.",hasil undi indonesia ketemu arab saudi irak optimisme laga indonesia imbang kalah arab saudi temu irak round kalah kondisi pemain mark klok andal asnawi captain tim tingkat kalah lawan china kali lawan jepang menang lawan arab saudi sty ganti imbang lawan australia pk hasil hancur ujicoba kemarin pesimis round sedih pemain sempat haye pelupessy usia,Negatif,Kritik terhadap keputusan mengganti STY dan hasil PK.
"Ndak ada bisa dibanggakan bagi Saudi walaupun menang, krn tempatnya tidak fair (mainnya disaudi). Termasuk Irak, seharusnya timnas indonesia dapat finalty, wasitnya cuma beri kartu merah. FIFA setengah hati memberi perhatian ke Indonesia, semuanya settingan FIFA saja. Walau kalah tetap bangga dgn timnas Indonesia yg sudah bermain luar biasa, tdk seperti timnas indonesia sebelumnya. Timnas tetap dihati, is the besttt!!!!💪💪💪",ndak bangga saudi menang tempat fair main disaudi irak timnas indonesia finalty wasit kartu merah fifa hati perhati indonesia settingan fifa kalah bangga timnas indonesia main timnas indonesia timnas hati is the besttt,Positif,Tetap bangga pada Timnas meski mengkritik wasit.
Orang2 ygtak bertanggung jawab,orang ygtak tanggung,Negatif,Kritik terhadap orang yang tidak bertanggung jawab.
"Ini laga penting, buat kedua tim.. Wasit,,, anda harusnya bersikap adil..bukan sok keras setelah game selesai",laga tim wasit sikap adilbukan sok keras game selesai,Negatif,Kritik terhadap wasit yang dianggap tidak adil.
Shin tae yong❤❤❤,shin tae yong,Positif,Dukungan kepada Shin Tae-yong.
"ikut bahagia atas kemenangan timnas Irak..... saya terbahak untuk kemenangan tim wasit dan wasit VAR..... kalian brilian, semoga Allah segera memberi azab yang nikmat pada kalian. Amin",bahagia menang timnas irak bahak menang tim wasit wasit var brilian moga allah azab nikmat amin,Negatif,Sarkasme/kemarahan terhadap wasit dan VAR.
Jelas2 kalah kualitas & kreativitas,kalah kualitas kreativitas,Negatif,Menilai Timnas kalah kualitas dan kreativitas.
Monitor VAR lagi rusak kah? Atau mereka ketiduran?,monitor var rusak kah tidur,Negatif,Sindiran terhadap VAR.
TOWEL MENGHILANG DARI LANE,towel hilang lane,Negatif,Sindiran terhadap Towel.
"Sudahlah, masih ada liga yang lebih rame di indo ini, yaitu liga tarkam.",liga rame indo liga tarkam,Negatif,Merendahkan situasi sepak bola Indonesia.
Bangga punya punggawa seperti saat ini.. Hanya kurang beruntung aja,bangga punggawa untung,Positif,Bangga terhadap pemain Timnas saat ini.
"Dari awal round 4 timnas Indonesia sudah d kerjain... tempat pertandingan yg tidak netral,pilihan wasit yg tidak netral,rekoferi yg mini cuma 1 hari sedangkan Iran n arab Saudi 3 hari .....jelas AFC mafia",round timnas indonesia kerjain tanding netralpilihan wasit netralrekoferi mini iran arab saudi afc mafia,Negatif,Kritik terhadap AFC/wasit yang dianggap mafia.
Towel mana towel sama si erik,towel towel si erik,Negatif,Menyindir Towel dan Erick.
"Pak Erik harus tanggung jawab,, timnas udah bagus bagus nya malah ganti pelatih,,apa ini memang kemauan mafia bola menggantikan pelatih agar timnas tidak lolos",erik tanggung timnas udah bagus bagus ganti pelatihapa mau mafia bola ganti pelatih timnas lolos,Negatif,Menuntut Erick bertanggung jawab dan menyinggung mafia bola.
Si PK cair.....,si pk cair,Negatif,Sarkasme terhadap Patrick.
"Jika memang harus sama sama berakhir gagal, saya lebih memilih gagal bersama STY",gagal pilih gagal sty,Negatif,Lebih memilih gagal bersama STY dibanding kondisi saat ini.
"Di negeri ini memang sudah tabiat nya mengganti yg tidak rusak, merusak yg sudah baik, membiarkan yg sudah lama rusak.",negeri tabiat ganti rusak rusak biar rusak,Negatif,Kritik terhadap kebiasaan merusak yang sudah baik.
"STY mengubah mimpi menjadi harapan ke Piala Dunia, Kluivert mengubah harapan jadi mimpi ke Piala Dunia.",sty ubah mimpi harap piala dunia kluivert ubah harap mimpi piala dunia,Negatif,Membandingkan STY dan Kluivert secara kecewa.
"Waktu STY jadi pelatih timnas, gw ngeliat atmosfer GBK itu luar biasa banget, anak-anak muda, orang tua, pada semangat ke stadion, bahkan orang kantor gw yang kaga pernah ke GBK malah rebutan cuti buat berangkat. Kelihatan banget optimisme dari suporter karena memang STY melatih dari hati, jadi meskipun sulit buat lolos, entah kenapa pemain pada yakin kalo mereka bisa bawa timnas ke pildun. Makasi ya ET, berkat manuver politik loe, timnas jadi amburadul, ga usah alesan ini itulah, yakin gue alesannya ga jauh dari politik.",sty pelatih timnas ngeliat atmosfer gbk anakanak muda orang tua semangat stadion orang kantor kaga gbk rebut cuti berangkat optimisme suporter sty latih hati sulit lolos pemain kalo bawa timnas pildun makas ya et berkat manuver politik loe timnas amburadul alesan alesannya politik,Negatif,Mengapresiasi STY tetapi mengkritik manuver politik Erick yang membuat tim amburadul.
