komentar,komentar_bersih,label_final,alasan_label
"Jgn terlalu jujur bung Ferry, takutnya sibotak nonton dan nanti di bego²in sama sibotak, sibotak yang paling depan minta ganti sty di ganti sama pelatih Belanda, soalnya filosofi pemain kita skrg paling cocok sama pelatih Belanda katanya... Skrg mungkin dia Uda lepas tangan... 😂😂",jgn jujur ferry takut sibotak nonton begoin sibotak sibotak ganti sty ganti pelatih belanda filosofi pemain skrg cocok pelatih belanda skrg uda lepas tangan,negatif,Mengkritik pihak yang mendorong pergantian STY.
Stuju itu isi hati sy dr awal,stuju isi hati sy,positif,Menyatakan setuju dan sesuai isi hati.
"Urgensinya apa sih ganti pelatih kemarin, katanya memperbesar kemungkinan lolos. Tapi setelah ada indikasi kegagalan ramai2 bilang nggak ada target lolos, apa2an itu",urgensi ganti pelatih kemarin besar lolos indikasi gagal ramai bilang target lolos an,negatif,Mengkritik urgensi pergantian pelatih dan perubahan target.
Kasih surat terbuka aja ke pak menpora baru buat bantu evaluasi pssi sebagai perwakilan negara atas nama rakyat.. Minta pertanggung jawaban.. Pura² tdk tau aja,kasih surat buka menpora bantu evaluasi pssi wakil negara nama rakyat tanggung pura,negatif,Meminta evaluasi dan pertanggungjawaban PSSI.
Betul sekali bang,bang,positif,Menyatakan persetujuan kuat.
fomo fans karbit mau menang doang,fomo fans karbit menang doang,negatif,Mengkritik fans fomo/karbit.
Sty lagi gag di Korea Selatan tuh,sty gag korea selatan tuh,netral,Informasi bahwa STY sedang tidak di Korea Selatan.
"kalo ajah lawan china di round 3 away gak kalah, & lawan bahrain away juga menang, kita udah lolos",kalo ajah lawan china round away kalah lawan bahrain away menang udah lolos,netral,"Hipotesis hasil pertandingan, cenderung faktual."
"Liga nya aja ga berkualitas, mimpi main di pildun😂 Rubah mindsetnya kalau mau maju. Belajar ke luar gmn caranya membangun akademi yang bagus biar bisa mencetak pemain berkualitas. Semua sukanya yang instan sih, Bikin klub aja instan, akuisisi klub yang udh ada ganti namanya, beres. 😂",liga kualitas mimpi main pildun rubah mindsetnya maju ajar gmn bangun akademi bagus biar cetak pemain kualitas suka instan bikin klub instan akuisisi klub udh ganti nama beres,negatif,Mengkritik kualitas liga dan pendekatan instan sepak bola Indonesia.
​ @Davin9898 ga nyambung euy,nyambung euy,netral,Komentar singkat bahwa argumen tidak nyambung.
"Ngapain harus ada yang mundur bang? Kya kita langganan masuk pildun aja 😂 Kalau kita udh langganan masuk pildun, terus sekarang ga lolos bolehlah pada mundur.",ngapain mundur bang kya langgan masuk pildun udh langgan masuk pildun lolos mundur,netral,Pendapat bahwa tidak perlu mundur karena Indonesia bukan langganan Piala Dunia.
Kalau mau maju ya reformasi sepakbola Indonesia. Kalau cuma modal Naturalisasi terus 2030 masuk pildun? MIMPI 😂,maju ya reformasi sepakbola indonesia modal naturalisasi masuk pildun mimpi,negatif,Mengkritik naturalisasi dan menuntut reformasi sepak bola.
Dari awal juga saya ga percaya bakalan sampe ke pildun . Dari pas di latih sty juga . Ga mungkin timur tengah gagal bos kualifikasi . Kalo timur tengah ga lolos pildunjuga rugi 😂,percaya sampe pildun latih sty timur gagal bos kualifikasi kalo timur lolos pildunjuga rugi,negatif,Mengungkapkan pesimisme sejak awal terhadap peluang Piala Dunia.
setuju bangtet,tuju bangtet,positif,Menyatakan persetujuan kuat.
Pak SUMARDJI - jadi ketua PSSI JEJE Asisten STY - jadi pelatih TIMNAS,sumardji ketua pssi jeje asisten sty pelatih timnas,netral,Usulan nama ketua/pelatih tanpa emosi kuat.
Gua lebih percaya Opi kumis yang melatih timnas diaspora tim inzes dkk,percaya opi kumis latih timnas diaspora tim inzes dkk,netral,Usulan/pilihan pelatih tanpa sentimen kuat.
saya lebih memilih yg 100% darah indonesia pemain maupun pelatihnya,pilih darah indonesia pemain latih,netral,Menyatakan preferensi pemain/pelatih lokal tanpa emosi kuat.
Iya lagi,iya,netral,Respons singkat tanpa sentimen jelas.
Emang iya,emang iya,netral,Respons singkat tanpa sentimen jelas.
"Kasian bgt ngarep prestasi di kancah sepakbola mimpi kali konohaaaa. Bukan level kita bukan bakat kita bukan kehebatan kita noh tepok bulu noh nobar mah ga perlu bawa streee target ini itu toh ujung"" Ny pemain yg untung jadi seleb/podcaster n artis jadi dukung sebates aja gausah sampe gtu gilanya",kasi ngarep prestasi kancah sepakbola mimpi kali konohaaaa level bakat hebat noh tepok bulu noh nobar mah bawa streee target ujung ny pemain untung selebpodcaster artis dukung sebates gausah sampe gtu gila,negatif,Pesimistis dan merendahkan peluang/prestasi sepak bola Indonesia.
fomo,fomo,netral,Komentar singkat tanpa konteks sentimen jelas.
Eh jgn mundur gitu aja si kluivert dia harus dikenakan DENDA juga dong,jgn mundur gitu si kluivert kena denda,negatif,"Menuntut Kluivert didenda, bernada kritik."
Udahlah bang Ferry berterima kasihlah ke pada pak Erik dong,udahlah bang ferry terima kasih erik,positif,Mengucapkan terima kasih kepada Erick; dimaknai sebagai apresiasi.
"Setuju.,",tuju,positif,Menyatakan persetujuan.
