komentar,komentar_bersih,label_final,alasan_label
Sehebat apapun pemain timnas kita tidak akan berguna apabila dikemas dengan kebijakan kontroversial Federasi Kontroversial adalah hantu yg selalu mengganjal prestasi sepak bola Indonesia sepanjang masa.,hebat apa pemain timnas guna kemas bijak kontroversial federasi kontroversial hantu ganjal prestasi sepak bola indonesia,negatif,Mengkritik kebijakan federasi yang dianggap menghambat prestasi sepak bola.
Contohnya siapa coba???😂,contoh coba,netral,Pertanyaan singkat tanpa sentimen jelas.
Ganti towel,ganti towel,negatif,Usulan mengganti sosok tertentu dengan nada tidak puas.
Dapatnya malah pelatih yang numpang judi..,dapat pelatih numpang judi,negatif,Mengkritik pelatih dengan tuduhan/ejekan negatif.
Ngga gitu juga kali bahasa lo,ngga gitu kali bahasa,netral,"Teguran terhadap bahasa komentar, bukan opini langsung tentang Timnas."
Dan juga tidak bisa di sogok oleh mafia²,sogok mafia,netral,Makna komentar tidak lengkap dan tidak menunjukkan sentimen jelas.
"Boleh Xavi Hernandez , Roberto Mancini, Vicenzo Montella ❤",xavi hernandez roberto mancini vicenzo montella,positif,Memberikan pilihan nama pelatih dengan nada positif/harapan.
"Bang bender aja,, kayaknya pintar,,",bang bender kayak pintar,positif,Memberi pujian kepada Bung Binder karena dianggap pintar.
Harus nya bah jajang nur jaman pelatih nya pasti lolos pildun dan jadi juara,bah jajang nur jaman pelatih lolos pildun juara,negatif,Sindiran terhadap pilihan pelatih dan harapan lolos/juara yang tidak realistis.
"Tidak ada istimewanya si petrik. Jauh dengan sty. Presingnya , disiplinnya, fisiknya. Sistemnya jelas walaupun mengandalkan serangan balik",istimewa si trik sty presingnya disiplin fisik sistem andal serang,negatif,Mengkritik Patrick dan membandingkannya negatif dengan STY.
"1:08 5 tahun timnas ditukangi oleh sty Bahkan sepak bola Indonesia berkembang pesat diera sty, tapi hasil perjuangan timnas dengan sty hancur dalam waktu kurang dari 1 tahun",timnas tukang sty sepak bola indonesia kembang pesat era sty hasil juang timnas sty hancur,negatif,Mengkritik keputusan yang membuat perkembangan era STY dianggap hancur.
perkara kontrak patrick gak ada pengaruh..kemungkinan besar bisa aja di out federasi.. dulu sty masih ada kontrak .. langsung di out kan🤣,perkara kontrak patrick pengaruhkemungkinan out federasi sty kontrak langsung out,negatif,Mengkritik kemungkinan pemecatan pelatih dan membandingkan kasus STY.
Konten kreatornya adalah Neal Peterson. Kontennya Thom Haye. THE HAYE WAY,konten kreator neal peterson konten thom haye the haye way,netral,"Informasi tentang kreator/konten, tanpa sentimen terhadap Timnas."
Federasi harus bertanggung jawab atas kegagalan ini karena yya mnrt saya gagal sudah menggantikan pelatih sblmnya ke Kluivert yang saya harap juga sorry to say mundur atau pecat sekalian karena kluivert gagal memenuhi target yg diberikan,federasi tanggung gagal yya mnrt gagal ganti pelatih sblmnya kluivert harap sorry to say mundur pecat kluivert gagal penuh target,negatif,Menyalahkan federasi dan Kluivert atas kegagalan memenuhi target.
"Jika PK tidak mundur,kosongkan stadion",pk mundurkosongkan stadion,negatif,Menuntut Patrick/Kluivert mundur dengan ancaman kosongkan stadion.
Kalo sampe gak di pecat suporter Indonesia harus bersatu turun demo datangi PSSI mafia biar tau malu tuntut tanggung jawab pecat Patrick Kluivert erik Tohir mundur,kalo sampe pecat suporter indonesia satu turun demo datang pssi mafia biar malu tuntut tanggung pecat patrick kluivert erik tohir mundur,negatif,Menuntut PSSI/Erick/Patrick bertanggung jawab dan mundur.
mntap bung binder analisis nya,mntap binder analisis,positif,Memuji analisis Bung Binder.
"Buat Erik Tohir berani gak minta maaf ke pelatih sebelumnya yg udah anda campakkan, sty lah yg memulai semuanya dari minus sampai diperhitungkan negara besar Asia yg lain, gila aja udah di timnas harus di ajarin dasar sepakbola, tempa fisik mental dll. Dan sekarang semuanya sirna seakan balik ke setelan pabrik apalagi pemain lokal ancur ancuran semua, coach sty itu dampaknya luar biasa untuk pemain lokal apalagi untuk Indonesia sekelas arhan Asnawi Egy witan Marcelino jauh naik level bersama coach shin gak lupa juga ivar Jenner,struik,Nathan yg berkembang pesat. bayangin aja Jeje yg seorang penerjemah aja paham sepakbola dibandingkan Justin,towel dkk Jika memang harus sama sama berakhir gagal, saya lebih memilih gagal bersama coach shin",erik tohir berani maaf pelatih udah campak sty minus hitung negara asia gila udah timnas ajarin dasar sepakbola tempa fisik mental dll sirna akan setel pabrik pemain lokal ancur ancuran coach sty dampak pemain lokal indonesia kelas arhan asnawi egy witan marcelino level coach shin lupa ivar jennerstruiknathan kembang pesat bayangin jeje terjemah paham sepakbola banding justintowel dkk gagal pilih gagal coach shin,negatif,Kritik keras kepada Erick/PSSI dan lebih memilih gagal bersama STY.
"Aku GK tau hrs berkata apa yg jls cuma satu Indonesia di round 4 hancur, LBH baik di round 3! Tdk perlu mncari kambing hitam tp semuanya salah tp cari fakta kebenaran di mana vital kesalahan itu jawabannya ada di dalam skuad timnas, hari ini bisa bungkam tp di lain waktu semuanya pasti terjawab!",hrs jls indonesia round hancur lbh round mncari kambing hitam salah cari fakta benar vital salah jawab skuad timnas bungkam jawab,negatif,Mengungkapkan kekecewaan bahwa Indonesia hancur di round 4.
Sy pnh nonton pernyataan Erik Tohir di yutub atas kegagalan timnas kita. Dia membela diri tak mau disalahkan sendiri dan berkata siapa suruh fans timnas mimpi ingin lolos ke piala dunia.,sy pnh nonton nyata erik tohir yutub gagal timnas bela salah suruh fans timnas mimpi lolos piala dunia,negatif,Mengkritik pernyataan Erick Thohir terkait kegagalan Timnas.
Cuma bung binder yang memberikan fakta disetiap kontennya....,binder fakta tiap konten,positif,Memuji Bung Binder karena dianggap menyampaikan fakta.
Kita ganti aja total futbol jadi gagal futbol bung tapi gima pun kita salut dan respek dari seluruh pemain tetap semangat sampai pluit akhir di bunyikan.bangkit lagi untuk pertangingan2 selanjut nya garuda ku,ganti total futbol gagal futbol gima salut respek pemain semangat pluit bunyikanbangkit pertangingan lanjut garuda ku,positif,"Memberi semangat, salut, dan respek kepada pemain meski ada kegagalan."
Dengan kekalahan Timnas banyak yg kecewa dan marah trmasuk saya,kalah timnas kecewa marah trmasuk,negatif,Menyatakan kecewa dan marah terhadap kekalahan Timnas.
"6:00 itu bung makanya pas era coach shin mereka gak bisa buat seenaknya,gak mungkin pemain masuk konten podcast kalau gak ada ijinnya",era coach shin seenaknyagak pemain masuk konten podcast ijinnya,positif,Mengapresiasi kedisiplinan era Coach Shin.
setuju bung!!,tuju,positif,Menyatakan setuju terhadap pendapat/analisis.
"Jangan di hujat pemain timnas kita, pemain timnas sudah bekerja keras untuk bangsa Indonesia kita.",hujat pemain timnas pemain timnas keras bangsa indonesia,positif,Membela pemain Timnas dan menghargai kerja keras mereka.
"terima kasih Bang Binder atas analisa nya yang mendalam. saya sebagai pendukung Timnas Garuda dari Singapre merasa sedih atas keputusan nya, Walau bagaimana salute utk semua pemain yang memberikan 100 perecnt utk timnas.....",terima kasih bang binder analisa dalam dukung timnas garuda singapre sedih putus salute pemain perecnt timnas,positif,"Berisi terima kasih, dukungan, dan apresiasi kepada pemain Timnas."
"Saya salut sama Bung Binder karena sangat nahan-nahan sekali. Teman-teman harus ingat Pak Ketum di sebuah talkshow koar-koar ""sudah sedekat ini"" ""demi peluang yang lebih baik"" tapi pelatih penggantinya nggak punya rekam jejak positif sama sekali. Giliran udah ketahuan kacau sok-sokan bilang ""tidak ada target"". Ya kalau gitu ngapain ganti pelatih? Buang duit pesangon? ""Lebih baik bertaruh dibanding menyesal"" sekarang dapet deh dua-duanya. Sejak pemecatan STY saya yakin trust mayoritas rakyat Indonesia juga semakin menurun ke PSSI, karena orang yang sudah on track saja malah diganti dengan orang yang rekam jejak cuma menangani Curacao. Artinya apa? Masih bisa disetir. Belum lagi pengamat-pengamat laknat di luar sana yang kerjanya double standard. Dari semua ini saya paling kasihan dengan mereka yang sudah terlanjur naturalisasi - dikira negaranya potensial tapi masih sekorup ini.",salut binder nahannahan temanteman tum talkshow koarkoar dekat peluang pelatih ganti rekam jejak positif gilir udah tahu kacau soksokan bilang target ya gitu ngapain ganti pelatih buang duit sangon taruh banding sesal dapet duaduanya pecat sty trust mayoritas rakyat indonesia turun pssi orang on track ganti orang rekam jejak tangan curacao setir pengamatpengamat laknat kerja double standard kasihan lanjur naturalisasi negara potensial korup,negatif,"Kritik panjang terhadap PSSI, pemecatan STY, dan keputusan penggantian pelatih."
Pok9knya sty yg terbaik. Apapun ceritanya❤❤,pok knya sty baik apa cerita,positif,Memuji STY sebagai yang terbaik.
