komentar,komentar_bersih,label_final,alasan_label
Kl kita selalu mencari kmbng hitam kpn team nas mau mj??? Gw pribadi menaruh respek pd naturalisasi dan lokal yg sdh berjuang smpai titik darah penghabisan trim buat semua pemain team nas indonesia..👍🏾👍🏾👍🏾,cari kmbng hitam kpn team nas mj pribadi taruh respek naturalisasi lokal sdh juang smpai titik darah habis trim pemain team nas indonesia,positif,Mengajak tidak mencari kambing hitam dan menghargai perjuangan pemain.
Min konten kalian bikin air mataku yg terbendung dari kemarin akhirnya jatuh Always dukung garuda 🇮🇩❤️,konten bikin air mata bendung kemarin jatuh always dukung garuda,positif,Mendukung Garuda/Timnas.
TERIMA KASIH TIMNAS INDONESIA KALIAN SUDAH BERJUANG DENGAN TERBAIK💪💪🇲🇨🇲🇨🇲🇨,terima kasih timnas indonesia juang baik,positif,Ucapan terima kasih dan apresiasi kepada Timnas.
Satu hari nanti pasti indonesia akan ke piala dunia.. ketika semuanya sudah benar2 siap,indonesia piala dunia,positif,Optimis Indonesia suatu hari akan masuk Piala Dunia.
"Waaaaah ini adminnya Buzzer PSSI euy, ga jadi puter ah",waaaaah adminnya buzzer pssi euy puter ah,negatif,"Menuduh admin sebagai buzzer PSSI, bernada negatif."
saya sangat bagga dengan pencapaian mereka dan saya sangat sedih perjuangan mereka harus terhenti ku harap ini awal kebangkitan timnas kita mereka sangat luar biasa bisa terus maju walau di setiap pertandingan nya selalu di rugikan 😂😂😂😂,bagga capai sedih juang henti ku harap bangkit timnas maju tanding rugi,positif,Bangga pada pencapaian Timnas dan berharap menjadi awal kebangkitan.
"Beritanya runtut dan tegassss , terimakasih min ✊🏼",berita runtut tegassss terimakasih,positif,Apresiasi terhadap berita/konten.
Tegakan kepala mu wahai... Pemain timnas... Maka km akan baik baik saja,tega kepala mu pemain timnas km,positif,Memberi dukungan moral kepada pemain Timnas.
Saya salut timnas Indonesia 🇮🇩 bangkit walaupun gagal lolos piala dunia 2026❤,salut timnas indonesia bangkit gagal lolos piala dunia,positif,Salut dan mendukung Timnas tetap bangkit walaupun gagal.
"ya,,,kesalahannya adalah mengganti pelatih di tengah perjalanan kualifikasi,,,knp ga nunggu pas kualifikasi udh berakhir jika memang ingin pecat pelatih",yakesalahannya ganti pelatih jalan kualifikasiknp nunggu kualifikasi udh pecat pelatih,negatif,Mengkritik keputusan pergantian pelatih saat kualifikasi.
terima kasih timnas.minimal mimpi itu hampir nyata 🔥🦅,terima kasih timnasminimal mimpi nyata,positif,Berterima kasih kepada Timnas dan menganggap mimpi hampir nyata.
Sebnernya sudah tau kekuatan Indonesia sty aku cinta padamu,sebnernya kuat indonesia sty cinta pada,positif,Menyatakan cinta/dukungan kepada STY.
Semangat,semangat,positif,Berisi dukungan/semangat.
Total football ❎ Gagal total ✅,total football gagal total,negatif,Sindiran bahwa total football menjadi gagal total.
"Sewaktu dengan shin tae young permainan Indonesia sudah bagus permainan cair, tinggal menunggu pemain no 9 atau target man. Eh sudah datang ole romeny, malah STY dipecat malah msuk pelatih ah sudahlah. Rombak semua permainan dan hasilnya ini. Hancur lebur🥀",shin tae young main indonesia bagus main cair tinggal tunggu pemain no target man ole romeny sty pecat msuk pelatih ah rombak main hasil hancur lebur,negatif,Mengkritik pemecatan STY dan menyebut hasil hancur.
:Sakit Banget lihat Tangisan pemain diaspora Tom Haye Verdonk Jay Idzes aura sedihnya kuat banget untuk Indonesia 💔🥺💔🥺💔,sakit lihat tangis pemain diaspora tom haye verdonk jay idzes aura sedih kuat indonesia,negatif,Menunjukkan kesedihan terhadap kegagalan dan tangisan pemain.
"Masih ingat waktu lolos ke round 3 rasanya seneng banget karena otomatis lolos ke Piala Asia juga, smpe sekrang masih ga nyangka bisa bersaing di round 3 dan lanjut ke round 4 walaupun kecewa harus gagal tapi timnas sudah punya prestasi yg luar biasa",lolos round neng otomatis lolos piala asia smpe sekrang nyangka saing round round kecewa gagal timnas prestasi,positif,"Walau kecewa, tetap mengakui prestasi Timnas luar biasa."
Indonesia : gak jadi 😭,indonesia,negatif,Menunjukkan kesedihan karena Indonesia tidak jadi/rematch.
"Yang ganti pelatih di tengah perjalanan bukan cuma kita lhoo... Australia, Arab dan Irak juga ganti pelatih di tengah jalan...ada yg berhasil ada yg gagal kita hrs ttp dukung timnas... Uzbekistan Ajja bgtu udah lolos malah pelatihnya di pecat kok dan di ganti Cannavaro...",ganti pelatih jalan lhoo australia arab irak ganti pelatih jalanada hasil gagal hrs ttp dukung timnas uzbekistan ajja bgtu udah lolos latih pecat ganti cannavaro,positif,Mengajak tetap mendukung Timnas meskipun ada pergantian pelatih.
@hazardd117 okelah banyak.. tapi alasan ganti pelatihnya karena apa kalau indo bang? padahal terakhir indo dibawa menang sama arab saudi,oke alas ganti latih indo bang indo bawa menang arab saudi,negatif,Pertanyaan bernada kritik terhadap alasan pergantian pelatih.
Setuju pertanyaan saya fungsi ganti pelatih apa kalo gagal lolos piala dunia?,tuju fungsi ganti pelatih kalo gagal lolos piala dunia,negatif,Mengkritik fungsi pergantian pelatih karena tetap gagal.
Pelatih terbaik katanya 😢,pelatih baik,negatif,Sarkasme terhadap klaim pelatih terbaik.
Mantaf min editingnya awal vidio,mantaf editingnya vidio,positif,Memuji editing/konten.
Bisnis naturalisasi dan perekrutan patrick emang menjanjikan dan nyata,bisnis naturalisasi rekrut patrick emang janji nyata,negatif,Menyindir bisnis naturalisasi dan perekrutan Patrick.
GOO 2030💥❤‍🔥😜🤪🤪🤪🤪🤪,goo,positif,Harapan/dukungan untuk 2030.
"Indonesia setiap mau maju, dibidang apapun, ada aja oknum"" Yg menghalanginya",indonesia maju bidang apa oknum halang,negatif,Mengkritik oknum yang menghalangi kemajuan Indonesia.
sesakit ini menjadi fans garuda ya alloh 😢,sakit fans garuda ya alloh,negatif,Mengungkapkan rasa sakit sebagai fans Garuda.
Terimakasih for timnas Indonesia 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏 😊☺️ Kalian tetap membanggakan kami Terkecuali federasi and PSSI anda yg sangat bertanggung jawab atas sgl sesuatu yang berkaitan dg timnas 😢😢,terimakasih for timnas indonesia bangga kecuali federasi and pssi tanggung sgl kait dg timnas,negatif,"Campuran terima kasih ke Timnas, tetapi dominan menyalahkan federasi/PSSI."
Inilah media yang besar2 kan timnas sampe pasti lolos pildun 2026 eh akhirnya gagal jga,media timnas sampe lolos pildun gagal jga,negatif,Mengkritik media yang membesar-besarkan peluang Timnas.
"ambil Contoh Maroco walapun melakukan proses naturalisasi besar-besaran tapi dia memikirkan produk lokal nya kedua nya berjalan beriringan.. Ibarat makanan gak cuma makan yg instan-instan yg simple simple aja, ya bener enak nikmat tp belum cukup bikin tubuh kita lebih kuat & sehat apalagi target nya mau jd Atlet internasional.. Mumpung lagi jatoh nih Yukk perbaiki . ..",ambil contoh maroco walapun proses naturalisasi besarbesaran pikir produk lokal jalan iring makan makan instaninstan simple simple ya bener enak nikmat bikin tubuh kuat sehat target atlet internasional mumpung jatoh yukk baik,negatif,Kritik konstruktif terhadap naturalisasi instan dan ajakan perbaikan.
"Bagi saya semuanya berjasa atas timnas, tidak ada yang harus disalahkan , sty, PSSI, atau petrik kliver, semangat timnas",jasa timnas salah sty pssi trik kliver semangat timnas,positif,"Menganggap semua berjasa, tidak menyalahkan, dan memberi semangat Timnas."
STY mengubah mimpi jadi harapan.. Kluivert mengubah harapan jadi mimpi ke pildun.,sty ubah mimpi harap kluivert ubah harap mimpi pildun,negatif,Sindiran terhadap Kluivert yang dianggap membuat harapan kembali jadi mimpi.
kluivert selettt,kluivert selettt,negatif,Ejekan/ungkapan negatif terhadap Kluivert.
Terimakasih pk erick,terimakasih pk erick,positif,Ucapan terima kasih kepada Erick tanpa kritik eksplisit.
Andai di indonesia ga ada pengamat macam towel dan justin botak😢,andai indonesia amat towel justin botak,negatif,"Menyalahkan pengamat tertentu, bernada negatif."
Thanks to sty your my the best coach,thanks to sty your my the best coach,positif,Apresiasi kepada STY sebagai pelatih terbaik.
"Fans timnas harus tegas demi timnas indonesia, bila perlu buat laga timnas tanpa penonton supaya pssi tau, tanpa fans apa jadi nya pssi, agar timnas tidak dijadikan kelinci percobaan pelatih",fans timnas timnas indonesia laga timnas tonton pssi fans pssi timnas jadi kelinci coba pelatih,negatif,Mengkritik PSSI dan meminta fans tegas karena Timnas dijadikan percobaan.
